"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-06-01 00:00","2014","06","01","00:00","11.9","","9.7","","86","","36","","1","","24.1","","102.17","","","","","","NA"
"2014-06-01 01:00","2014","06","01","01:00","12.2","","9.3","","82","","5","","4","","24.1","","102.18","","","","","","Clear"
"2014-06-01 02:00","2014","06","01","02:00","13.1","","9.4","","78","","14","","5","","24.1","","102.14","","","","","","NA"
"2014-06-01 03:00","2014","06","01","03:00","10.3","","8.6","","89","","2","","4","","24.1","","102.15","","","","","","NA"
"2014-06-01 04:00","2014","06","01","04:00","10.7","","8.8","","88","","36","","2","","24.1","","102.19","","","","","","Mainly Clear"
"2014-06-01 05:00","2014","06","01","05:00","10.2","","9.1","","93","","2","","9","","24.1","","102.23","","","","","","NA"
"2014-06-01 06:00","2014","06","01","06:00","12.4","","10.5","","88","","3","","4","","24.1","","102.23","","","","","","NA"
"2014-06-01 07:00","2014","06","01","07:00","14.4","","10.5","","77","","14","","7","","48.3","","102.27","","","","","","Mostly Cloudy"
"2014-06-01 08:00","2014","06","01","08:00","16.0","","10.2","","68","","16","","5","","48.3","","102.25","","","","","","NA"
"2014-06-01 09:00","2014","06","01","09:00","17.7","","11.1","","65","","14","","5","","48.3","","102.20","","","","","","NA"
"2014-06-01 10:00","2014","06","01","10:00","19.2","","11.1","","59","","22","","5","","48.3","","102.14","","","","","","Mostly Cloudy"
"2014-06-01 11:00","2014","06","01","11:00","20.3","","11.1","","55","","18","","13","","48.3","","102.10","","","","","","NA"
"2014-06-01 12:00","2014","06","01","12:00","21.2","","10.5","","50","","21","","9","","48.3","","102.01","","","","","","NA"
"2014-06-01 13:00","2014","06","01","13:00","22.7","","10.0","","44","","22","","15","","48.3","","101.93","","","","","","Mostly Cloudy"
"2014-06-01 14:00","2014","06","01","14:00","23.8","","10.3","","42","","23","","17","","48.3","","101.84","","25","","","","NA"
"2014-06-01 15:00","2014","06","01","15:00","24.8","","10.1","","39","","21","","18","","48.3","","101.74","","26","","","","NA"
"2014-06-01 16:00","2014","06","01","16:00","24.7","","10.8","","41","","18","","18","","48.3","","101.67","","26","","","","Mainly Clear"
"2014-06-01 17:00","2014","06","01","17:00","24.4","","9.8","","39","","19","","13","","48.3","","101.60","","26","","","","NA"
"2014-06-01 18:00","2014","06","01","18:00","24.4","","10.1","","40","","21","","10","","48.3","","101.55","","26","","","","NA"
"2014-06-01 19:00","2014","06","01","19:00","23.1","","10.0","","43","","17","","18","","48.3","","101.51","","","","","","Mostly Cloudy"
"2014-06-01 20:00","2014","06","01","20:00","22.0","","11.5","","51","","17","","14","","48.3","","101.52","","","","","","NA"
"2014-06-01 21:00","2014","06","01","21:00","19.4","","12.0","","62","","21","","10","","24.1","","101.51","","","","","","NA"
"2014-06-01 22:00","2014","06","01","22:00","19.3","","12.2","","63","","19","","8","","24.1","","101.47","","","","","","Clear"
"2014-06-01 23:00","2014","06","01","23:00","19.0","","11.2","","60","","19","","13","","24.1","","101.45","","","","","","NA"
"2014-06-02 00:00","2014","06","02","00:00","17.2","","11.1","","67","","20","","10","","24.1","","101.44","","","","","","NA"
"2014-06-02 01:00","2014","06","02","01:00","16.2","","11.4","","73","","20","","12","","24.1","","101.41","","","","","","Clear"
"2014-06-02 02:00","2014","06","02","02:00","16.7","","10.8","","68","","21","","7","","24.1","","101.41","","","","","","NA"
"2014-06-02 03:00","2014","06","02","03:00","16.7","","11.1","","69","","14","","7","","24.1","","101.41","","","","","","NA"
"2014-06-02 04:00","2014","06","02","04:00","16.5","","10.6","","68","","14","","5","","24.1","","101.40","","","","","","Mostly Cloudy"
"2014-06-02 05:00","2014","06","02","05:00","16.0","","10.8","","71","","14","","11","","24.1","","101.36","","","","","","NA"
"2014-06-02 06:00","2014","06","02","06:00","16.5","","11.5","","72","","15","","8","","24.1","","101.38","","","","","","NA"
"2014-06-02 07:00","2014","06","02","07:00","19.1","","11.5","","61","","16","","8","","24.1","","101.38","","","","","","Mainly Clear"
"2014-06-02 08:00","2014","06","02","08:00","20.8","","11.0","","53","","20","","11","","48.3","","101.35","","","","","","NA"
"2014-06-02 09:00","2014","06","02","09:00","22.0","","12.4","","54","","21","","13","","48.3","","101.31","","","","","","NA"
"2014-06-02 10:00","2014","06","02","10:00","23.8","","13.5","","52","","19","","20","","48.3","","101.22","","27","","","","Mostly Cloudy"
"2014-06-02 11:00","2014","06","02","11:00","25.9","","14.2","","48","","21","","19","","48.3","","101.17","","29","","","","NA"
"2014-06-02 12:00","2014","06","02","12:00","27.0","","14.6","","46","","22","","16","","48.3","","101.07","","31","","","","NA"
"2014-06-02 13:00","2014","06","02","13:00","28.7","","16.8","","48","","20","","18","","48.3","","100.99","","34","","","","Cloudy"
"2014-06-02 14:00","2014","06","02","14:00","28.4","","16.9","","49","","22","","23","","48.3","","100.93","","34","","","","NA"
"2014-06-02 15:00","2014","06","02","15:00","29.5","","14.8","","40","","22","","24","","48.3","","100.88","","33","","","","NA"
"2014-06-02 16:00","2014","06","02","16:00","29.8","","14.2","","38","","23","","22","","48.3","","100.83","","33","","","","Cloudy"
"2014-06-02 17:00","2014","06","02","17:00","29.2","","13.7","","38","","22","","19","","24.1","","100.80","","32","","","","NA"
"2014-06-02 18:00","2014","06","02","18:00","28.6","","14.3","","41","","24","","16","","24.1","","100.79","","32","","","","NA"
"2014-06-02 19:00","2014","06","02","19:00","25.6","","15.2","","52","","20","","13","","24.1","","100.78","","30","","","","Cloudy"
"2014-06-02 20:00","2014","06","02","20:00","24.2","","15.0","","56","","20","","7","","24.1","","100.79","","28","","","","NA"
"2014-06-02 21:00","2014","06","02","21:00","24.1","","14.7","","55","","15","","10","","24.1","","100.81","","28","","","","NA"
"2014-06-02 22:00","2014","06","02","22:00","23.2","","14.9","","59","","12","","8","","24.1","","100.80","","27","","","","Mostly Cloudy"
"2014-06-02 23:00","2014","06","02","23:00","22.9","","14.9","","60","","14","","7","","24.1","","100.78","","27","","","","NA"
"2014-06-03 00:00","2014","06","03","00:00","22.8","","15.0","","61","","12","","6","","24.1","","100.77","","27","","","","NA"
"2014-06-03 01:00","2014","06","03","01:00","22.9","","15.4","","62","","11","","8","","24.1","","100.75","","27","","","","Cloudy"
"2014-06-03 02:00","2014","06","03","02:00","22.2","","15.9","","67","","14","","8","","24.1","","100.72","","27","","","","Rain Showers"
"2014-06-03 03:00","2014","06","03","03:00","20.7","","16.8","","78","","15","","13","","24.1","","100.70","","26","","","","Rain Showers"
"2014-06-03 04:00","2014","06","03","04:00","19.8","","17.3","","85","","34","","9","","19.3","","100.71","","","","","","Rain Showers"
"2014-06-03 05:00","2014","06","03","05:00","20.4","","17.3","","82","","11","","8","","24.1","","100.70","","26","","","","NA"
"2014-06-03 06:00","2014","06","03","06:00","21.5","","17.8","","79","","14","","15","","19.3","","100.68","","27","","","","NA"
"2014-06-03 07:00","2014","06","03","07:00","21.6","","17.5","","77","","15","","16","","19.3","","100.69","","27","","","","Cloudy"
"2014-06-03 08:00","2014","06","03","08:00","22.4","","17.4","","73","","15","","16","","19.3","","100.65","","28","","","","NA"
"2014-06-03 09:00","2014","06","03","09:00","23.0","","18.0","","73","","15","","16","","19.3","","100.61","","29","","","","NA"
"2014-06-03 10:00","2014","06","03","10:00","24.2","","18.7","","71","","15","","17","","19.3","","100.57","","31","","","","Mostly Cloudy"
"2014-06-03 11:00","2014","06","03","11:00","25.6","","19.1","","67","","12","","20","","19.3","","100.51","","32","","","","NA"
"2014-06-03 12:00","2014","06","03","12:00","27.0","","19.3","","62","","14","","23","","19.3","","100.41","","34","","","","NA"
"2014-06-03 13:00","2014","06","03","13:00","26.6","","18.6","","61","","16","","19","","19.3","","100.26","","33","","","","Mostly Cloudy"
"2014-06-03 14:00","2014","06","03","14:00","21.0","","20.2","","95","","19","","12","","9.7","","100.36","","29","","","","Thunderstorms,Rain Showers"
"2014-06-03 15:00","2014","06","03","15:00","21.0","","20.2","","95","","20","","13","","4.0","","100.31","","29","","","","Rain Showers"
"2014-06-03 16:00","2014","06","03","16:00","20.5","","19.2","","92","","20","","16","","12.9","","100.32","","27","","","","Rain Showers"
"2014-06-03 17:00","2014","06","03","17:00","20.9","","19.9","","94","","17","","12","","12.9","","100.32","","28","","","","Rain Showers"
"2014-06-03 18:00","2014","06","03","18:00","20.3","","19.0","","92","","14","","14","","19.3","","100.29","","27","","","","NA"
"2014-06-03 19:00","2014","06","03","19:00","20.4","","19.1","","92","","13","","18","","24.1","","100.28","","27","","","","Mostly Cloudy"
"2014-06-03 20:00","2014","06","03","20:00","20.0","","18.9","","93","","14","","21","","19.3","","100.31","","27","","","","NA"
"2014-06-03 21:00","2014","06","03","21:00","20.4","","18.9","","91","","14","","17","","24.1","","100.30","","27","","","","NA"
"2014-06-03 22:00","2014","06","03","22:00","20.5","","18.8","","90","","15","","21","","24.1","","100.20","","27","","","","Mostly Cloudy"
"2014-06-03 23:00","2014","06","03","23:00","20.5","","18.8","","90","","17","","22","","24.1","","100.14","","27","","","","NA"
"2014-06-04 00:00","2014","06","04","00:00","19.9","","18.2","","90","","23","","14","","24.1","","100.20","","","","","","NA"
"2014-06-04 01:00","2014","06","04","01:00","19.1","","15.2","","78","","25","","17","","24.1","","100.18","","","","","","Cloudy"
