"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-02-01 00:00","2014","02","01","00:00","-5.6","","-10.4","","69","","23","","9","","24.1","","101.67","","","","-10","","NA"
"2014-02-01 01:00","2014","02","01","01:00","-6.6","","-11.2","","70","","23","","12","","24.1","","101.78","","","","-12","","Mainly Clear"
"2014-02-01 02:00","2014","02","01","02:00","-7.3","","-11.7","","71","","25","","10","","24.1","","101.78","","","","-12","","NA"
"2014-02-01 03:00","2014","02","01","03:00","-8.9","","-12.2","","77","","25","","9","","24.1","","101.89","","","","-14","","NA"
"2014-02-01 04:00","2014","02","01","04:00","-8.9","","-11.6","","81","","23","","9","","24.1","","101.92","","","","-14","","Clear"
"2014-02-01 05:00","2014","02","01","05:00","-8.5","","-11.4","","80","","25","","10","","24.1","","102.01","","","","-13","","NA"
"2014-02-01 06:00","2014","02","01","06:00","-8.7","","-11.7","","79","","23","","8","","24.1","","102.03","","","","-13","","NA"
"2014-02-01 07:00","2014","02","01","07:00","-9.8","","-11.9","","85","","22","","8","","24.1","","102.07","","","","-14","","Clear"
"2014-02-01 08:00","2014","02","01","08:00","-10.5","","-12.3","","87","","22","","6","","24.1","","102.11","","","","-14","","NA"
"2014-02-01 09:00","2014","02","01","09:00","-7.3","","-11.0","","75","","36","","1","","24.1","","102.07","","","","-8","","NA"
"2014-02-01 10:00","2014","02","01","10:00","-5.8","","-9.9","","73","","6","","4","","24.1","","102.11","","","","-8","","Mostly Cloudy"
"2014-02-01 11:00","2014","02","01","11:00","-4.3","","-9.9","","65","","8","","5","","24.1","","102.05","","","","-6","","NA"
"2014-02-01 12:00","2014","02","01","12:00","-3.2","","-9.5","","62","","6","","9","","24.1","","101.94","","","","-7","","NA"
"2014-02-01 13:00","2014","02","01","13:00","-2.6","","-8.5","","64","","8","","11","","24.1","","101.85","","","","-7","","Cloudy"
"2014-02-01 14:00","2014","02","01","14:00","-2.0","","-8.1","","63","","8","","11","","19.3","","101.71","","","","-6","","NA"
"2014-02-01 15:00","2014","02","01","15:00","-1.4","","-6.4","","69","","8","","10","","11.3","","101.64","","","","-5","","Snow"
"2014-02-01 16:00","2014","02","01","16:00","-3.2","","-4.8","","89","","3","","16","","2.0","","101.57","","","","-9","","Snow"
"2014-02-01 17:00","2014","02","01","17:00","-3.2","","-4.2","","93","","7","","12","","2.4","","101.36","","","","-8","","Snow"
"2014-02-01 18:00","2014","02","01","18:00","-2.5","","-3.5","","93","","7","","15","","3.6","","101.23","","","","-7","","Snow,Fog"
"2014-02-01 19:00","2014","02","01","19:00","-2.6","","-3.3","","95","","4","","9","","2.0","","101.14","","","","-6","","Snow,Fog"
"2014-02-01 20:00","2014","02","01","20:00","-2.9","","-3.5","","96","","1","","9","","1.6","","100.99","","","","-6","","Snow,Fog"
"2014-02-01 21:00","2014","02","01","21:00","-4.0","","-4.5","","96","","3","","14","","1.2","","100.89","","","","-9","","Snow,Fog"
"2014-02-01 22:00","2014","02","01","22:00","-3.9","","-4.6","","95","","36","","10","","1.6","","100.74","","","","-8","","Snow,Fog"
"2014-02-01 23:00","2014","02","01","23:00","-3.9","","-4.6","","95","","34","","8","","1.6","","100.66","","","","-7","","Snow,Fog"
"2014-02-02 00:00","2014","02","02","00:00","-4.3","","-5.0","","95","","35","","7","","1.6","","100.59","","","","-7","","Snow,Fog"
"2014-02-02 01:00","2014","02","02","01:00","-4.4","","-5.2","","94","","33","","9","","1.6","","100.59","","","","-8","","Snow,Fog"
"2014-02-02 02:00","2014","02","02","02:00","-4.3","","-5.0","","95","","36","","8","","1.6","","100.51","","","","-8","","Snow,Fog"
"2014-02-02 03:00","2014","02","02","03:00","-4.1","","-4.8","","95","","1","","5","","1.6","","100.51","","","","-6","","Snow,Fog"
"2014-02-02 04:00","2014","02","02","04:00","-3.8","","-4.5","","95","","36","","3","","2.4","","100.55","","","","-5","","Snow,Fog"
"2014-02-02 05:00","2014","02","02","05:00","-3.5","","-4.2","","95","","36","","3","","6.4","","100.57","","","","-5","","Snow,Fog"
"2014-02-02 06:00","2014","02","02","06:00","-2.8","","-3.5","","95","","26","","4","","6.4","","100.57","","","","-4","","Snow,Fog"
"2014-02-02 07:00","2014","02","02","07:00","-2.6","","-3.3","","95","","24","","8","","9.7","","100.67","","","","-6","","Snow,Fog"
"2014-02-02 08:00","2014","02","02","08:00","-1.9","","-2.9","","93","","27","","11","","8.1","","100.77","","","","-6","","Snow,Fog"
"2014-02-02 09:00","2014","02","02","09:00","-1.9","","-3.2","","91","","26","","13","","6.4","","100.84","","","","-6","","Fog"
"2014-02-02 10:00","2014","02","02","10:00","-1.6","","-3.6","","86","","25","","12","","12.9","","100.85","","","","-6","","Cloudy"
"2014-02-02 11:00","2014","02","02","11:00","-1.3","","-3.8","","83","","27","","15","","16.1","","100.87","","","","-6","","NA"
"2014-02-02 12:00","2014","02","02","12:00","-1.2","","-3.7","","83","","25","","18","","19.3","","100.92","","","","-6","","NA"
"2014-02-02 13:00","2014","02","02","13:00","-1.4","","-4.6","","79","","25","","24","","24.1","","100.85","","","","-8","","Cloudy"
"2014-02-02 14:00","2014","02","02","14:00","-1.5","","-4.7","","79","","26","","19","","24.1","","100.93","","","","-7","","NA"
"2014-02-02 15:00","2014","02","02","15:00","-1.5","","-5.2","","76","","26","","23","","24.1","","101.05","","","","-8","","NA"
"2014-02-02 16:00","2014","02","02","16:00","-1.6","","-5.1","","77","","25","","17","","24.1","","101.13","","","","-7","","Cloudy"
"2014-02-02 17:00","2014","02","02","17:00","-2.2","","-5.4","","79","","24","","20","","24.1","","101.18","","","","-8","","NA"
"2014-02-02 18:00","2014","02","02","18:00","-2.8","","-5.6","","81","","25","","21","","24.1","","101.27","","","","-9","","NA"
"2014-02-02 19:00","2014","02","02","19:00","-2.7","","-5.9","","79","","25","","21","","24.1","","101.38","","","","-9","","Cloudy"
"2014-02-02 20:00","2014","02","02","20:00","-3.9","","-7.2","","78","","25","","17","","24.1","","101.46","","","","-10","","NA"
"2014-02-02 21:00","2014","02","02","21:00","-4.9","","-8.0","","79","","27","","11","","24.1","","101.51","","","","-9","","NA"
"2014-02-02 22:00","2014","02","02","22:00","-5.5","","-8.4","","80","","28","","10","","24.1","","101.60","","","","-10","","Clear"
"2014-02-02 23:00","2014","02","02","23:00","-5.9","","-8.7","","81","","31","","12","","24.1","","101.70","","","","-11","","NA"
"2014-02-03 00:00","2014","02","03","00:00","-6.8","","-9.9","","79","","31","","12","","24.1","","101.82","","","","-12","","NA"
"2014-02-03 01:00","2014","02","03","01:00","-7.6","","-11.3","","75","","33","","8","","24.1","","101.80","","","","-12","","Mainly Clear"
"2014-02-03 02:00","2014","02","03","02:00","-8.2","","-11.2","","79","","36","","7","","24.1","","101.93","","","","-12","","NA"
"2014-02-03 03:00","2014","02","03","03:00","-9.3","","-13.1","","74","","1","","13","","24.1","","101.99","","","","-15","","NA"
"2014-02-03 04:00","2014","02","03","04:00","-10.6","","-13.9","","77","","2","","11","","24.1","","101.99","","","","-16","","Clear"
"2014-02-03 05:00","2014","02","03","05:00","-10.5","","-14.8","","71","","3","","13","","24.1","","102.08","","","","-17","","NA"
"2014-02-03 06:00","2014","02","03","06:00","-11.7","","-15.8","","72","","2","","11","","24.1","","102.10","","","","-18","","NA"
"2014-02-03 07:00","2014","02","03","07:00","-11.4","","-15.7","","71","","2","","14","","24.1","","102.10","","","","-18","","Mostly Cloudy"
"2014-02-03 08:00","2014","02","03","08:00","-11.8","","-15.6","","74","","2","","12","","24.1","","102.15","","","","-18","","NA"
"2014-02-03 09:00","2014","02","03","09:00","-10.9","","-14.8","","73","","1","","12","","24.1","","102.18","","","","-17","","NA"
"2014-02-03 10:00","2014","02","03","10:00","-10.1","","-14.9","","68","","3","","13","","48.3","","102.24","","","","-16","","Mostly Cloudy"
"2014-02-03 11:00","2014","02","03","11:00","-8.9","","-14.5","","64","","2","","10","","48.3","","102.26","","","","-14","","NA"
"2014-02-03 12:00","2014","02","03","12:00","-8.2","","-15.1","","58","","36","","10","","48.3","","102.17","","","","-13","","NA"
"2014-02-03 13:00","2014","02","03","13:00","-7.9","","-14.8","","58","","3","","9","","48.3","","102.12","","","","-12","","Mainly Clear"
"2014-02-03 14:00","2014","02","03","14:00","-7.6","","-14.7","","57","","3","","5","","48.3","","102.10","","","","-10","","NA"
"2014-02-03 15:00","2014","02","03","15:00","-7.0","","-15.3","","52","","36","","3","","48.3","","102.10","","","","-9","","NA"
"2014-02-03 16:00","2014","02","03","16:00","-7.4","","-16.4","","49","","3","","5","","48.3","","102.11","","","","-10","","Clear"
"2014-02-03 17:00","2014","02","03","17:00","-7.7","","-16.4","","50","","36","","1","","48.3","","102.12","","","","-8","","NA"
"2014-02-03 18:00","2014","02","03","18:00","-10.8","","-15.3","","70","","24","","7","","24.1","","102.16","","","","-15","","NA"
"2014-02-03 19:00","2014","02","03","19:00","-10.6","","-14.6","","73","","21","","10","","24.1","","102.22","","","","-16","","Clear"
"2014-02-03 20:00","2014","02","03","20:00","-11.6","","-14.7","","78","","23","","10","","24.1","","102.28","","","","-17","","NA"
"2014-02-03 21:00","2014","02","03","21:00","-12.8","","-16.0","","77","","27","","3","","24.1","","102.30","","","","-15","","NA"
"2014-02-03 22:00","2014","02","03","22:00","-13.0","","-15.5","","82","","19","","6","","24.1","","102.33","","","","-17","","Mostly Cloudy"
"2014-02-03 23:00","2014","02","03","23:00","-15.2","","-17.2","","85","","21","","5","","24.1","","102.32","","","","-19","","NA"
"2014-02-04 00:00","2014","02","04","00:00","-14.3","","-15.7","","89","","22","","5","","24.1","","102.33","","","","-18","","NA"
"2014-02-04 01:00","2014","02","04","01:00","-15.2","","-17.0","","86","","18","","4","","24.1","","102.36","","","","-18","","Mainly Clear"
"2014-02-04 02:00","2014","02","04","02:00","-16.1","","-18.1","","85","","22","","4","","24.1","","102.40","","","","-19","","NA"
"2014-02-04 03:00","2014","02","04","03:00","-13.9","","-15.5","","88","","14","","5","","24.1","","102.36","","","","-17","","NA"
"2014-02-04 04:00","2014","02","04","04:00","-14.5","","-16.1","","88","","23","","6","","4.8","","102.45","","","","-19","","Fog"
"2014-02-04 05:00","2014","02","04","05:00","-14.1","","-15.8","","87","","24","","3","","6.4","","102.50","","","","-16","","Snow,Fog"
"2014-02-04 06:00","2014","02","04","06:00","-13.3","","-15.0","","87","","20","","9","","9.7","","102.53","","","","-19","","Snow,Fog"
"2014-02-04 07:00","2014","02","04","07:00","-13.2","","-14.7","","89","","22","","9","","8.1","","102.58","","","","-19","","Snow,Fog"
"2014-02-04 08:00","2014","02","04","08:00","-12.5","","-14.1","","88","","22","","10","","9.7","","102.63","","","","-18","","Snow,Fog"
"2014-02-04 09:00","2014","02","04","09:00","-11.7","","-13.5","","87","","22","","12","","16.1","","102.71","","","","-18","","NA"
"2014-02-04 10:00","2014","02","04","10:00","-9.8","","-12.3","","82","","24","","11","","24.1","","102.77","","","","-15","","Mostly Cloudy"
"2014-02-04 11:00","2014","02","04","11:00","-8.3","","-12.8","","70","","21","","14","","24.1","","102.74","","","","-14","","NA"
"2014-02-04 12:00","2014","02","04","12:00","-7.8","","-12.5","","69","","21","","19","","24.1","","102.72","","","","-15","","NA"
"2014-02-04 13:00","2014","02","04","13:00","-7.1","","-13.0","","63","","23","","14","","24.1","","102.70","","","","-13","","Mostly Cloudy"
"2014-02-04 14:00","2014","02","04","14:00","-6.9","","-13.2","","61","","22","","24","","24.1","","102.65","","","","-15","","NA"
"2014-02-04 15:00","2014","02","04","15:00","-6.8","","-13.1","","61","","22","","21","","24.1","","102.58","","","","-14","","NA"
"2014-02-04 16:00","2014","02","04","16:00","-6.5","","-13.5","","58","","26","","19","","24.1","","102.61","","","","-13","","Mostly Cloudy"
"2014-02-04 17:00","2014","02","04","17:00","-7.1","","-13.6","","60","","28","","12","","24.1","","102.58","","","","-12","","NA"
"2014-02-04 18:00","2014","02","04","18:00","-8.1","","-13.8","","64","","27","","5","","24.1","","102.60","","","","-11","","NA"
"2014-02-04 19:00","2014","02","04","19:00","-8.0","","-14.1","","62","","28","","5","","24.1","","102.58","","","","-11","","Cloudy"
"2014-02-04 20:00","2014","02","04","20:00","-8.3","","-14.0","","64","","21","","8","","24.1","","102.58","","","","-12","","NA"
"2014-02-04 21:00","2014","02","04","21:00","-9.6","","-13.8","","72","","23","","5","","24.1","","102.57","","","","-12","","NA"
"2014-02-04 22:00","2014","02","04","22:00","-9.2","","-13.0","","74","","24","","8","","24.1","","102.60","","","","-14","","Cloudy"
"2014-02-04 23:00","2014","02","04","23:00","-9.4","","-13.6","","72","","21","","6","","24.1","","102.50","","","","-13","","NA"
"2014-02-05 00:00","2014","02","05","00:00","-9.1","","-12.6","","76","","22","","4","","24.1","","102.38","","","","-11","","NA"
"2014-02-05 01:00","2014","02","05","01:00","-9.4","","-12.6","","78","","36","","2","","24.1","","102.28","","","","-11","","Cloudy"
"2014-02-05 02:00","2014","02","05","02:00","-9.0","","-12.2","","78","","36","","2","","24.1","","102.25","","","","-10","","NA"
"2014-02-05 03:00","2014","02","05","03:00","-9.0","","-12.5","","76","","36","","3","","24.1","","102.18","","","","-11","","NA"
"2014-02-05 04:00","2014","02","05","04:00","-8.6","","-11.9","","77","","3","","3","","24.1","","102.02","","","","-10","","Cloudy"
"2014-02-05 05:00","2014","02","05","05:00","-8.6","","-11.9","","77","","34","","3","","24.1","","102.03","","","","-10","","NA"
"2014-02-05 06:00","2014","02","05","06:00","-8.5","","-11.7","","78","","36","","4","","24.1","","101.94","","","","-11","","NA"
"2014-02-05 07:00","2014","02","05","07:00","-8.8","","-12.3","","76","","2","","15","","24.1","","101.92","","","","-15","","Cloudy"
"2014-02-05 08:00","2014","02","05","08:00","-8.2","","-12.2","","73","","5","","17","","19.3","","101.85","","","","-15","","NA"
"2014-02-05 09:00","2014","02","05","09:00","-9.3","","-12.5","","78","","5","","24","","4.0","","101.69","","","","-18","","Snow"
"2014-02-05 10:00","2014","02","05","10:00","-9.5","","-12.0","","82","","3","","32","","3.6","","101.58","","","","-19","","Snow"
"2014-02-05 11:00","2014","02","05","11:00","-9.7","","-11.9","","84","","4","","36","","2.0","","101.42","","","","-20","","Snow"
"2014-02-05 12:00","2014","02","05","12:00","-9.4","","-11.6","","84","","2","","28","","2.0","","101.20","","","","-18","","Snow"
"2014-02-05 13:00","2014","02","05","13:00","-9.6","","-11.7","","85","","2","","28","","2.0","","100.99","","","","-19","","Snow,Blowing Snow"
"2014-02-05 14:00","2014","02","05","14:00","-9.8","","-11.9","","85","","2","","24","","1.6","","100.96","","","","-18","","Snow,Blowing Snow"
"2014-02-05 15:00","2014","02","05","15:00","-9.6","","-11.4","","87","","3","","17","","1.2","","100.92","","","","-17","","Snow,Blowing Snow"
"2014-02-05 16:00","2014","02","05","16:00","-9.8","","-12.0","","84","","1","","30","","2.0","","100.89","","","","-19","","Snow,Blowing Snow"
