"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00","5.3","","4.3","","93","","4","","19","","16.1","","101.30","","","","","","Rain"
"2017-05-01 01:00","2017","05","01","01:00","5.5","","4.6","","94","","5","","29","","16.1","","101.14","","","","","","Rain"
"2017-05-01 02:00","2017","05","01","02:00","5.6","","4.7","","94","","5","","26","","19.3","","101.05","","","","","","Rain"
"2017-05-01 03:00","2017","05","01","03:00","6.0","","5.1","","94","","5","","21","","19.3","","100.98","","","","","","Rain"
"2017-05-01 04:00","2017","05","01","04:00","6.2","","5.5","","95","","4","","18","","19.3","","100.95","","","","","","Rain"
"2017-05-01 05:00","2017","05","01","05:00","6.3","","5.6","","95","","4","","23","","19.3","","100.89","","","","","","Rain"
"2017-05-01 06:00","2017","05","01","06:00","6.8","","6.1","","95","","5","","20","","8.1","","100.85","","","","","","Rain"
"2017-05-01 07:00","2017","05","01","07:00","7.1","","6.4","","95","","4","","18","","8.1","","100.85","","","","","","Rain"
"2017-05-01 08:00","2017","05","01","08:00","7.7","","7.0","","95","","5","","21","","12.9","","100.74","","","","","","Rain"
"2017-05-01 09:00","2017","05","01","09:00","8.0","","7.3","","95","","4","","19","","8.1","","100.74","","","","","","Rain,Fog"
"2017-05-01 10:00","2017","05","01","10:00","8.1","","7.4","","95","","3","","23","","12.9","","100.73","","","","","","Rain"
"2017-05-01 11:00","2017","05","01","11:00","8.3","","7.6","","95","","4","","21","","6.4","","100.65","","","","","","Rain,Fog"
"2017-05-01 12:00","2017","05","01","12:00","8.5","","7.6","","94","","4","","21","","12.9","","100.57","","","","","","Rain"
"2017-05-01 13:00","2017","05","01","13:00","8.8","","7.9","","94","","4","","26","","8.1","","100.49","","","","","","Rain,Fog"
"2017-05-01 14:00","2017","05","01","14:00","9.2","","8.3","","94","","4","","21","","12.9","","100.45","","","","","","Rain"
"2017-05-01 15:00","2017","05","01","15:00","9.3","","8.4","","94","","4","","24","","11.3","","100.28","","","","","","Rain"
"2017-05-01 16:00","2017","05","01","16:00","9.6","","8.8","","95","","4","","22","","11.3","","100.14","","","","","","Rain"
"2017-05-01 17:00","2017","05","01","17:00","9.7","","8.9","","95","","3","","26","","12.9","","100.05","","","","","","Rain"
