"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-01 00:00","2018","04","01","00:00","6.1","","0.6","","68","","23","","31","","24.1","","100.22","","","","","","Rain"
"2018-04-01 01:00","2018","04","01","01:00","5.5","","2.7","","82","","21","","34","","19.3","","100.10","","","","","","Rain"
"2018-04-01 02:00","2018","04","01","02:00","5.6","","2.7","","81","","21","","23","","24.1","","99.99","","","","","","NA"
"2018-04-01 03:00","2018","04","01","03:00","6.7","","3.1","","78","","22","","34","","24.1","","99.93","","","","","","NA"
"2018-04-01 04:00","2018","04","01","04:00","6.2","","3.4","","82","","21","","25","","24.1","","99.91","","","","","","Mostly Cloudy"
"2018-04-01 05:00","2018","04","01","05:00","5.8","","1.7","","75","","25","","34","","24.1","","99.99","","","","","","NA"
"2018-04-01 06:00","2018","04","01","06:00","3.5","","-2.3","","66","","26","","44","","24.1","","100.21","","","","","","NA"
"2018-04-01 07:00","2018","04","01","07:00","2.5","","-3.7","","64","","26","","48","","24.1","","100.43","","","","","","Mostly Cloudy"
"2018-04-01 08:00","2018","04","01","08:00","1.9","","-6.0","","56","","26","","52","","24.1","","100.63","","","","","","NA"
"2018-04-01 09:00","2018","04","01","09:00","1.5","","-4.9","","63","","26","","41","","24.1","","100.74","","","","","","NA"
"2018-04-01 10:00","2018","04","01","10:00","1.2","","-8.0","","50","","28","","42","","48.3","","100.90","","","","","","Mainly Clear"
"2018-04-01 11:00","2018","04","01","11:00","1.5","","-8.3","","48","","27","","44","","48.3","","100.99","","","","","","NA"
"2018-04-01 12:00","2018","04","01","12:00","2.1","","-7.9","","48","","27","","40","","48.3","","101.07","","","","","","NA"
"2018-04-01 13:00","2018","04","01","13:00","1.6","","-9.3","","44","","28","","28","","48.3","","101.12","","","","","","Mostly Cloudy"
"2018-04-01 14:00","2018","04","01","14:00","2.6","","-10.3","","38","","26","","34","","48.3","","101.13","","","","","","NA"
"2018-04-01 15:00","2018","04","01","15:00","2.2","","-9.5","","42","","27","","36","","48.3","","101.18","","","","","","NA"
"2018-04-01 16:00","2018","04","01","16:00","2.0","","-10.8","","38","","25","","32","","48.3","","101.20","","","","","","Mainly Clear"
"2018-04-01 17:00","2018","04","01","17:00","2.0","","-11.1","","38","","27","","27","","48.3","","101.22","","","","","","NA"
"2018-04-01 18:00","2018","04","01","18:00","1.3","","-11.2","","39","","27","","23","","48.3","","101.24","","","","","","NA"
"2018-04-01 19:00","2018","04","01","19:00","0.8","","-10.7","","42","","28","","20","","48.3","","101.30","","","","","","Mainly Clear"
"2018-04-01 20:00","2018","04","01","20:00","0.0","","-11.2","","43","","29","","15","","24.1","","101.39","","","","-4","","NA"
"2018-04-01 21:00","2018","04","01","21:00","-0.9","","-11.2","","46","","29","","9","","24.1","","101.43","","","","-4","","NA"
"2018-04-01 22:00","2018","04","01","22:00","-1.2","","-11.5","","46","","26","","8","","24.1","","101.40","","","","-4","","Clear"
"2018-04-01 23:00","2018","04","01","23:00","-1.1","","-8.8","","56","","24","","10","","24.1","","101.41","","","","-5","","NA"
"2018-04-02 00:00","2018","04","02","00:00","-0.9","","-9.8","","51","","24","","10","","24.1","","101.47","","","","-4","","NA"
"2018-04-02 01:00","2018","04","02","01:00","-1.3","","-9.1","","56","","25","","8","","24.1","","101.48","","","","-4","","Mostly Cloudy"
"2018-04-02 02:00","2018","04","02","02:00","-1.3","","-9.6","","54","","29","","7","","24.1","","101.42","","","","-4","","NA"
"2018-04-02 03:00","2018","04","02","03:00","-1.6","","-9.7","","54","","1","","8","","24.1","","101.39","","","","-5","","NA"
"2018-04-02 04:00","2018","04","02","04:00","-1.7","","-8.9","","58","","8","","11","","24.1","","101.41","","","","-6","","Mostly Cloudy"
"2018-04-02 05:00","2018","04","02","05:00","-2.0","","-10.2","","54","","9","","10","","24.1","","101.44","","","","-6","","NA"
"2018-04-02 06:00","2018","04","02","06:00","-1.9","","-11.0","","50","","9","","9","","24.1","","101.48","","","","-5","","NA"
"2018-04-02 07:00","2018","04","02","07:00","-1.2","","-9.8","","53","","14","","11","","24.1","","101.54","","","","-5","","Mostly Cloudy"
"2018-04-02 08:00","2018","04","02","08:00","-0.8","","-8.1","","58","","22","","12","","48.3","","101.56","","","","-5","","NA"
"2018-04-02 09:00","2018","04","02","09:00","0.6","","-9.5","","47","","21","","13","","48.3","","101.55","","","","","","NA"
"2018-04-02 10:00","2018","04","02","10:00","0.6","","-9.8","","46","","20","","21","","48.3","","101.53","","","","","","Clear"
"2018-04-02 11:00","2018","04","02","11:00","1.6","","-9.7","","43","","21","","27","","48.3","","101.51","","","","","","NA"
"2018-04-02 12:00","2018","04","02","12:00","3.0","","-8.1","","44","","22","","16","","48.3","","101.50","","","","","","NA"
"2018-04-02 13:00","2018","04","02","13:00","3.6","","-7.6","","44","","21","","25","","48.3","","101.46","","","","","","Mainly Clear"
"2018-04-02 14:00","2018","04","02","14:00","3.8","","-8.2","","41","","25","","24","","48.3","","101.41","","","","","","NA"
"2018-04-02 15:00","2018","04","02","15:00","3.6","","-8.8","","40","","20","","20","","48.3","","101.33","","","","","","NA"
"2018-04-02 16:00","2018","04","02","16:00","4.2","","-7.6","","42","","22","","23","","48.3","","101.34","","","","","","Cloudy"
"2018-04-02 17:00","2018","04","02","17:00","4.7","","-7.4","","41","","23","","14","","48.3","","101.33","","","","","","NA"
"2018-04-02 18:00","2018","04","02","18:00","3.9","","-7.7","","42","","24","","23","","48.3","","101.36","","","","","","NA"
"2018-04-02 19:00","2018","04","02","19:00","2.4","","-6.6","","52","","25","","14","","48.3","","101.39","","","","","","Clear"
"2018-04-02 20:00","2018","04","02","20:00","2.0","","-6.6","","53","","25","","14","","24.1","","101.44","","","","","","NA"
"2018-04-02 21:00","2018","04","02","21:00","1.8","","-6.5","","54","","24","","13","","24.1","","101.47","","","","","","NA"
"2018-04-02 22:00","2018","04","02","22:00","2.2","","-4.9","","60","","19","","12","","24.1","","101.44","","","","","","Mostly Cloudy"
"2018-04-02 23:00","2018","04","02","23:00","2.0","","-6.2","","55","","19","","11","","24.1","","101.42","","","","","","NA"
"2018-04-03 00:00","2018","04","03","00:00","1.8","","-5.9","","57","","20","","16","","24.1","","101.46","","","","","","NA"
"2018-04-03 01:00","2018","04","03","01:00","1.7","","-5.5","","59","","22","","15","","24.1","","101.44","","","","","","Cloudy"
"2018-04-03 02:00","2018","04","03","02:00","1.3","","-5.8","","59","","23","","14","","24.1","","101.46","","","","","","NA"
"2018-04-03 03:00","2018","04","03","03:00","1.1","","-5.2","","63","","22","","8","","24.1","","101.49","","","","","","NA"
"2018-04-03 04:00","2018","04","03","04:00","1.1","","-5.2","","62","","25","","11","","24.1","","101.56","","","","","","Cloudy"
"2018-04-03 05:00","2018","04","03","05:00","0.7","","-5.2","","65","","24","","5","","24.1","","101.53","","","","","","NA"
"2018-04-03 06:00","2018","04","03","06:00","0.5","","-5.2","","66","","21","","7","","24.1","","101.54","","","","","","NA"
"2018-04-03 07:00","2018","04","03","07:00","1.3","","-4.2","","67","","24","","7","","24.1","","101.63","","","","","","Cloudy"
"2018-04-03 08:00","2018","04","03","08:00","3.1","","-5.1","","55","","29","","5","","24.1","","101.60","","","","","","NA"
"2018-04-03 09:00","2018","04","03","09:00","3.8","","-8.8","","39","","2","","4","","48.3","","101.61","","","","","","NA"
