"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-02-01 00:00","2018","02","01","00:00","-11.2","","-13.4","","84","","35","","10","","12.9","","100.43","","","","-17","","Snow"
"2018-02-01 01:00","2018","02","01","01:00","-11.3","","-13.6","","83","","1","","14","","12.9","","100.42","","","","-18","","Snow"
"2018-02-01 02:00","2018","02","01","02:00","-11.4","","-13.8","","83","","1","","12","","16.1","","100.46","","","","-18","","NA"
"2018-02-01 03:00","2018","02","01","03:00","-11.0","","-13.4","","82","","1","","10","","19.3","","100.46","","","","-16","","NA"
"2018-02-01 04:00","2018","02","01","04:00","-10.5","","-12.9","","83","","1","","11","","24.1","","100.40","","","","-16","","Cloudy"
"2018-02-01 05:00","2018","02","01","05:00","-10.2","","-12.6","","83","","3","","8","","17.7","","100.38","","","","-15","","NA"
"2018-02-01 06:00","2018","02","01","06:00","-9.9","","-12.4","","82","","36","","9","","19.3","","100.37","","","","-15","","NA"
"2018-02-01 07:00","2018","02","01","07:00","-9.4","","-12.0","","82","","35","","7","","24.1","","100.36","","","","-13","","Mostly Cloudy"
"2018-02-01 08:00","2018","02","01","08:00","-8.6","","-11.2","","81","","35","","7","","24.1","","100.37","","","","-12","","NA"
"2018-02-01 09:00","2018","02","01","09:00","-7.7","","-10.3","","82","","2","","10","","24.1","","100.35","","","","-13","","NA"
"2018-02-01 10:00","2018","02","01","10:00","-6.7","","-9.5","","80","","3","","7","","24.1","","100.30","","","","-10","","Cloudy"
