"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-09-01 00:00","2016","09","01","00:00","18.3","","13.7","","74","","28","","22","","24.1","","100.69","","","","","","NA"
"2016-09-01 01:00","2016","09","01","01:00","17.0","","13.4","","79","","28","","21","","24.1","","100.69","","","","","","Mainly Clear"
"2016-09-01 02:00","2016","09","01","02:00","16.2","","13.0","","81","","28","","21","","24.1","","100.67","","","","","","NA"
"2016-09-01 03:00","2016","09","01","03:00","15.6","","12.6","","82","","28","","17","","24.1","","100.68","","","","","","NA"
"2016-09-01 04:00","2016","09","01","04:00","14.1","","12.0","","87","","28","","17","","24.1","","100.71","","","","","","Clear"
"2016-09-01 05:00","2016","09","01","05:00","14.0","","11.7","","86","","29","","17","","24.1","","100.75","","","","","","NA"
"2016-09-01 06:00","2016","09","01","06:00","15.3","","12.1","","81","","28","","18","","24.1","","100.83","","","","","","NA"
"2016-09-01 07:00","2016","09","01","07:00","16.7","","11.9","","73","","29","","20","","48.3","","100.89","","","","","","Clear"
"2016-09-01 08:00","2016","09","01","08:00","18.0","","12.5","","70","","30","","19","","48.3","","100.90","","","","","","NA"
"2016-09-01 09:00","2016","09","01","09:00","19.2","","12.1","","63","","28","","21","","48.3","","100.91","","","","","","NA"
"2016-09-01 10:00","2016","09","01","10:00","20.5","","12.6","","60","","27","","16","","48.3","","100.94","","","","","","Mainly Clear"
"2016-09-01 11:00","2016","09","01","11:00","20.4","","12.2","","59","","29","","24","","48.3","","100.94","","","","","","NA"
"2016-09-01 12:00","2016","09","01","12:00","21.5","","12.2","","55","","29","","16","","48.3","","100.92","","","","","","NA"
"2016-09-01 13:00","2016","09","01","13:00","21.0","","14.0","","64","","20","","29","","48.3","","100.92","","","","","","Mostly Cloudy"
"2016-09-01 14:00","2016","09","01","14:00","21.1","","13.2","","60","","27","","27","","48.3","","100.93","","","","","","NA"
"2016-09-01 15:00","2016","09","01","15:00","21.9","","13.1","","57","","23","","7","","48.3","","100.91","","25","","","","NA"
"2016-09-01 16:00","2016","09","01","16:00","22.6","","12.7","","53","","28","","22","","48.3","","100.90","","25","","","","Mainly Clear"
"2016-09-01 17:00","2016","09","01","17:00","21.2","","13.2","","60","","26","","14","","48.3","","100.93","","","","","","NA"
"2016-09-01 18:00","2016","09","01","18:00","21.5","","13.3","","59","","24","","12","","48.3","","100.97","","","","","","NA"
"2016-09-01 19:00","2016","09","01","19:00","20.7","","14.5","","67","","28","","25","","24.1","","101.03","","","","","","Rain Showers"
"2016-09-01 20:00","2016","09","01","20:00","18.4","","15.5","","83","","31","","14","","24.1","","101.12","","","","","","NA"
"2016-09-01 21:00","2016","09","01","21:00","18.3","","14.8","","80","","30","","19","","24.1","","101.15","","","","","","NA"
"2016-09-01 22:00","2016","09","01","22:00","18.2","","14.9","","81","","29","","19","","24.1","","101.17","","","","","","Mostly Cloudy"
"2016-09-01 23:00","2016","09","01","23:00","18.5","","13.8","","74","","30","","21","","24.1","","101.19","","","","","","NA"
"2016-09-02 00:00","2016","09","02","00:00","17.9","","12.6","","71","","30","","18","","24.1","","101.25","","","","","","NA"
"2016-09-02 01:00","2016","09","02","01:00","17.2","","11.5","","69","","31","","16","","24.1","","101.28","","","","","","Mostly Cloudy"
"2016-09-02 02:00","2016","09","02","02:00","16.3","","11.1","","71","","33","","12","","24.1","","101.33","","","","","","NA"
"2016-09-02 03:00","2016","09","02","03:00","15.6","","10.4","","71","","34","","10","","24.1","","101.39","","","","","","NA"
"2016-09-02 04:00","2016","09","02","04:00","14.8","","9.9","","72","","33","","15","","24.1","","101.45","","","","","","Mainly Clear"
"2016-09-02 05:00","2016","09","02","05:00","14.1","","9.6","","74","","32","","17","","24.1","","101.50","","","","","","NA"
"2016-09-02 06:00","2016","09","02","06:00","14.1","","9.2","","72","","33","","13","","24.1","","101.59","","","","","","NA"
"2016-09-02 07:00","2016","09","02","07:00","15.1","","9.1","","67","","33","","10","","24.1","","101.68","","","","","","Mainly Clear"
"2016-09-02 08:00","2016","09","02","08:00","16.2","","9.5","","64","","32","","15","","24.1","","101.73","","","","","","NA"
