"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-12-01 00:00","2015","12","01","00:00","-5.8","","-8.4","","82","","","","0","","24.1","","102.44","","","","","","NA"
"2015-12-01 01:00","2015","12","01","01:00","-5.2","","-8.0","","81","","","","0","","24.1","","102.38","","","","","","Clear"
"2015-12-01 02:00","2015","12","01","02:00","-5.2","","-7.0","","87","","16","","9","","24.1","","102.40","","","","-9","","NA"
"2015-12-01 03:00","2015","12","01","03:00","-4.7","","-7.5","","81","","13","","7","","24.1","","102.36","","","","-8","","NA"
"2015-12-01 04:00","2015","12","01","04:00","-5.7","","-8.6","","80","","8","","3","","24.1","","102.30","","","","-7","","Clear"
"2015-12-01 05:00","2015","12","01","05:00","-6.1","","-8.7","","82","","7","","4","","24.1","","102.29","","","","-8","","NA"
"2015-12-01 06:00","2015","12","01","06:00","-6.5","","-8.9","","83","","8","","7","","24.1","","102.23","","","","-10","","NA"
"2015-12-01 07:00","2015","12","01","07:00","-4.7","","-7.0","","84","","8","","9","","24.1","","102.31","","","","-9","","Mostly Cloudy"
"2015-12-01 08:00","2015","12","01","08:00","-5.0","","-7.0","","86","","3","","14","","24.1","","102.12","","","","-10","","NA"
"2015-12-01 09:00","2015","12","01","09:00","-2.4","","-6.1","","76","","9","","13","","24.1","","102.11","","","","-7","","NA"
"2015-12-01 10:00","2015","12","01","10:00","-1.6","","-4.9","","78","","8","","12","","24.1","","102.08","","","","-6","","Cloudy"
"2015-12-01 11:00","2015","12","01","11:00","-0.1","","-4.4","","73","","7","","13","","24.1","","102.01","","","","-4","","NA"
"2015-12-01 12:00","2015","12","01","12:00","0.8","","-4.3","","69","","9","","11","","24.1","","101.86","","","","","","Rain"
"2015-12-01 13:00","2015","12","01","13:00","0.8","","-4.1","","70","","5","","17","","24.1","","101.70","","","","","","Cloudy"
"2015-12-01 14:00","2015","12","01","14:00","1.5","","-3.2","","71","","7","","13","","24.1","","101.61","","","","","","NA"
"2015-12-01 15:00","2015","12","01","15:00","1.1","","-3.2","","73","","3","","14","","24.1","","101.50","","","","","","NA"
"2015-12-01 16:00","2015","12","01","16:00","0.0","","-1.8","","88","","3","","14","","6.4","","101.47","","","","-4","","Rain,Fog"
"2015-12-01 17:00","2015","12","01","17:00","0.0","","-0.9","","94","","5","","17","","6.4","","101.36","","","","-5","","Freezing Rain,Fog"
"2015-12-01 18:00","2015","12","01","18:00","0.2","","-0.5","","95","","4","","14","","6.4","","101.28","","","","","","Drizzle,Fog"
"2015-12-01 19:00","2015","12","01","19:00","0.5","","-0.1","","96","","3","","16","","4.8","","101.21","","","","","","Drizzle,Fog"
"2015-12-01 20:00","2015","12","01","20:00","1.2","","0.8","","97","","4","","12","","8.1","","101.14","","","","","","Drizzle,Fog"
"2015-12-01 21:00","2015","12","01","21:00","3.6","","3.2","","97","","12","","14","","12.9","","101.02","","","","","","Rain"
"2015-12-01 22:00","2015","12","01","22:00","3.8","","2.9","","94","","13","","12","","12.9","","100.94","","","","","","Drizzle"
"2015-12-01 23:00","2015","12","01","23:00","3.8","","2.9","","94","","14","","10","","24.1","","100.90","","","","","","NA"
"2015-12-02 00:00","2015","12","02","00:00","4.0","","3.0","","93","","11","","7","","24.1","","100.87","","","","","","NA"
"2015-12-02 01:00","2015","12","02","01:00","4.0","","3.1","","94","","12","","6","","16.1","","100.82","","","","","","Rain"
"2015-12-02 02:00","2015","12","02","02:00","4.1","","3.2","","94","","9","","9","","19.3","","100.74","","","","","","Drizzle"
"2015-12-02 03:00","2015","12","02","03:00","2.3","","1.6","","95","","36","","7","","6.4","","100.73","","","","","","Drizzle,Fog"
"2015-12-02 04:00","2015","12","02","04:00","1.8","","1.4","","97","","1","","8","","6.4","","100.65","","","","","","Drizzle,Fog"
"2015-12-02 05:00","2015","12","02","05:00","1.7","","1.3","","97","","2","","8","","8.1","","100.61","","","","","","Drizzle,Fog"
"2015-12-02 06:00","2015","12","02","06:00","1.6","","1.2","","97","","35","","8","","8.1","","100.59","","","","","","Drizzle,Fog"
"2015-12-02 07:00","2015","12","02","07:00","1.5","","1.2","","98","","3","","9","","2.4","","100.55","","","","","","Drizzle,Fog"
"2015-12-02 08:00","2015","12","02","08:00","1.5","","1.2","","98","","2","","8","","1.2","","100.54","","","","","","Rain,Fog"
"2015-12-02 09:00","2015","12","02","09:00","2.0","","1.7","","98","","35","","4","","2.4","","100.53","","","","","","Rain,Fog"
"2015-12-02 10:00","2015","12","02","10:00","2.3","","2.0","","98","","35","","6","","1.2","","100.53","","","","","","Rain,Fog"
"2015-12-02 11:00","2015","12","02","11:00","2.6","","2.3","","98","","34","","6","","2.4","","100.44","","","","","","Rain,Fog"
"2015-12-02 12:00","2015","12","02","12:00","2.6","","2.3","","98","","32","","5","","2.0","","100.38","","","","","","Drizzle,Fog"
"2015-12-02 13:00","2015","12","02","13:00","2.8","","2.5","","98","","31","","5","","2.4","","100.33","","","","","","Drizzle,Fog"
"2015-12-02 14:00","2015","12","02","14:00","3.1","","2.8","","98","","36","","3","","4.8","","100.23","","","","","","Fog"
"2015-12-02 15:00","2015","12","02","15:00","3.4","","3.1","","98","","23","","9","","9.7","","100.21","","","","","","Fog"
"2015-12-02 16:00","2015","12","02","16:00","3.4","","3.1","","98","","21","","7","","6.4","","100.24","","","","","","Fog"
"2015-12-02 17:00","2015","12","02","17:00","3.0","","2.7","","98","","28","","5","","12.9","","100.20","","","","","","NA"
"2015-12-02 18:00","2015","12","02","18:00","3.2","","2.9","","98","","28","","11","","11.3","","100.21","","","","","","NA"
"2015-12-02 19:00","2015","12","02","19:00","2.8","","2.4","","97","","31","","5","","8.1","","100.12","","","","","","Rain,Fog"
"2015-12-02 20:00","2015","12","02","20:00","2.8","","2.4","","97","","25","","6","","9.7","","100.21","","","","","","Rain,Fog"
"2015-12-02 21:00","2015","12","02","21:00","2.8","","2.4","","97","","35","","5","","11.3","","100.05","","","","","","Rain"
"2015-12-02 22:00","2015","12","02","22:00","2.7","","2.4","","98","","26","","7","","11.3","","100.05","","","","","","Rain"
"2015-12-02 23:00","2015","12","02","23:00","3.0","","2.7","","98","","30","","13","","6.4","","100.07","","","","","","Rain,Fog"
"2015-12-03 00:00","2015","12","03","00:00","2.9","","2.5","","97","","32","","11","","9.7","","100.09","","","","","","Rain,Fog"
"2015-12-03 01:00","2015","12","03","01:00","2.6","","2.2","","97","","27","","9","","12.9","","100.04","","","","","","Rain"
"2015-12-03 02:00","2015","12","03","02:00","2.5","","2.1","","97","","26","","6","","12.9","","100.05","","","","","","Rain"
"2015-12-03 03:00","2015","12","03","03:00","2.5","","2.1","","97","","26","","9","","16.1","","100.05","","","","","","Rain"
"2015-12-03 04:00","2015","12","03","04:00","2.3","","1.9","","97","","25","","10","","19.3","","100.05","","","","","","Cloudy"
"2015-12-03 05:00","2015","12","03","05:00","2.5","","1.8","","95","","27","","18","","24.1","","100.07","","","","","","NA"
"2015-12-03 06:00","2015","12","03","06:00","2.7","","1.5","","92","","28","","12","","24.1","","100.13","","","","","","NA"
"2015-12-03 07:00","2015","12","03","07:00","2.6","","1.6","","93","","27","","14","","6.4","","100.23","","","","","","Rain,Fog"
"2015-12-03 08:00","2015","12","03","08:00","2.6","","1.6","","93","","27","","11","","24.1","","100.26","","","","","","NA"
"2015-12-03 09:00","2015","12","03","09:00","2.6","","1.4","","92","","26","","13","","24.1","","100.29","","","","","","NA"
"2015-12-03 10:00","2015","12","03","10:00","2.6","","1.4","","92","","27","","13","","24.1","","100.36","","","","","","Rain"
"2015-12-03 11:00","2015","12","03","11:00","2.9","","1.4","","90","","27","","19","","24.1","","100.40","","","","","","Rain"
