"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-10-01 00:00","2018","10","01","00:00","8.6","","7.0","","89","","24","","3","","24.1","","102.15","","","","","","Rain"
"2018-10-01 01:00","2018","10","01","01:00","8.6","","7.0","","89","","36","","2","","24.1","","102.19","","","","","","Rain"
"2018-10-01 02:00","2018","10","01","02:00","8.8","","8.0","","94","","32","","6","","24.1","","102.22","","","","","","NA"
"2018-10-01 03:00","2018","10","01","03:00","8.8","","7.7","","93","","36","","1","","24.1","","102.15","","","","","","NA"
"2018-10-01 04:00","2018","10","01","04:00","8.7","","7.7","","93","","33","","8","","24.1","","102.27","","","","","","Cloudy"
"2018-10-01 05:00","2018","10","01","05:00","8.3","","6.7","","89","","1","","9","","24.1","","102.29","","","","","","NA"
"2018-10-01 06:00","2018","10","01","06:00","8.0","","6.3","","89","","2","","14","","24.1","","102.37","","","","","","NA"
"2018-10-01 07:00","2018","10","01","07:00","7.7","","5.0","","83","","2","","10","","24.1","","102.46","","","","","","Mostly Cloudy"
"2018-10-01 08:00","2018","10","01","08:00","8.1","","4.9","","80","","3","","8","","24.1","","102.48","","","","","","NA"
"2018-10-01 09:00","2018","10","01","09:00","9.1","","4.6","","73","","4","","9","","24.1","","102.50","","","","","","NA"
"2018-10-01 10:00","2018","10","01","10:00","10.3","","4.5","","67","","36","","1","","24.1","","102.53","","","","","","Mostly Cloudy"
"2018-10-01 11:00","2018","10","01","11:00","11.6","","4.7","","63","","19","","5","","24.1","","102.53","","","","","","NA"
"2018-10-01 12:00","2018","10","01","12:00","12.4","","4.8","","60","","25","","7","","24.1","","102.50","","","","","","NA"
"2018-10-01 13:00","2018","10","01","13:00","13.0","","5.8","","61","","21","","8","","24.1","","102.47","","","","","","Mostly Cloudy"
"2018-10-01 14:00","2018","10","01","14:00","13.1","","5.6","","60","","22","","10","","24.1","","102.47","","","","","","NA"
"2018-10-01 15:00","2018","10","01","15:00","13.1","","5.4","","60","","19","","10","","24.1","","102.43","","","","","","NA"
"2018-10-01 16:00","2018","10","01","16:00","12.7","","4.1","","56","","17","","8","","24.1","","102.39","","","","","","Mostly Cloudy"
"2018-10-01 17:00","2018","10","01","17:00","12.1","","4.4","","59","","18","","9","","24.1","","102.37","","","","","","NA"
"2018-10-01 18:00","2018","10","01","18:00","10.9","","5.1","","68","","36","","1","","24.1","","102.34","","","","","","NA"
"2018-10-01 19:00","2018","10","01","19:00","10.9","","5.1","","67","","19","","8","","24.1","","102.38","","","","","","Mainly Clear"
"2018-10-01 20:00","2018","10","01","20:00","11.3","","5.2","","66","","12","","5","","24.1","","102.37","","","","","","NA"
"2018-10-01 21:00","2018","10","01","21:00","11.4","","5.6","","67","","11","","5","","24.1","","102.35","","","","","","NA"
"2018-10-01 22:00","2018","10","01","22:00","10.6","","5.9","","73","","3","","10","","24.1","","102.36","","","","","","Cloudy"
"2018-10-01 23:00","2018","10","01","23:00","10.7","","6.4","","75","","3","","12","","24.1","","102.29","","","","","","NA"
"2018-10-02 00:00","2018","10","02","00:00","10.3","","4.0","","65","","3","","18","","24.1","","102.28","","","","","","NA"
"2018-10-02 01:00","2018","10","02","01:00","10.0","","3.9","","65","","5","","20","","24.1","","102.24","","","","","","Rain"
