"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-04-01 00:00","2014","04","01","00:00","0.1","","-4.4","","72","","6","","9","","24.1","","101.98","","","","","","NA"
"2014-04-01 01:00","2014","04","01","01:00","-0.9","","-4.3","","78","","5","","14","","24.1","","101.96","","","","-5","","Clear"
"2014-04-01 02:00","2014","04","01","02:00","-1.1","","-4.5","","78","","3","","12","","24.1","","101.95","","","","-5","","NA"
"2014-04-01 03:00","2014","04","01","03:00","-1.8","","-4.8","","80","","1","","10","","24.1","","101.96","","","","-5","","NA"
"2014-04-01 04:00","2014","04","01","04:00","-2.8","","-5.0","","85","","35","","10","","24.1","","101.93","","","","-7","","Clear"
"2014-04-01 05:00","2014","04","01","05:00","-3.0","","-4.6","","89","","2","","14","","24.1","","101.89","","","","-8","","NA"
"2014-04-01 06:00","2014","04","01","06:00","-2.9","","-4.8","","87","","2","","13","","24.1","","101.94","","","","-8","","NA"
"2014-04-01 07:00","2014","04","01","07:00","-1.9","","-5.2","","78","","5","","12","","48.3","","101.94","","","","-6","","Clear"
"2014-04-01 08:00","2014","04","01","08:00","0.3","","-8.2","","53","","6","","15","","48.3","","101.95","","","","","","NA"
"2014-04-01 09:00","2014","04","01","09:00","1.3","","-9.1","","46","","7","","19","","48.3","","101.93","","","","","","NA"
