"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-03-01 00:00","2015","03","01","00:00","-11.1","","-15.6","","70","","21","","17","","24.1","","103.39","","","","-19","","NA"
"2015-03-01 01:00","2015","03","01","01:00","-11.5","","-16.3","","68","","23","","17","","24.1","","103.41","","","","-19","","Clear"
"2015-03-01 02:00","2015","03","01","02:00","-11.8","","-16.6","","68","","23","","14","","24.1","","103.34","","","","-19","","NA"
"2015-03-01 03:00","2015","03","01","03:00","-12.1","","-16.5","","70","","21","","14","","24.1","","103.35","","","","-19","","NA"
"2015-03-01 04:00","2015","03","01","04:00","-14.5","","-17.9","","76","","2","","4","","24.1","","103.24","","","","-17","","Clear"
"2015-03-01 05:00","2015","03","01","05:00","-15.7","","-18.4","","80","","0","","1","","24.1","","103.24","","","","-16","","NA"
"2015-03-01 06:00","2015","03","01","06:00","-15.3","","-17.7","","82","","23","","3","","24.1","","103.24","","","","-17","","NA"
"2015-03-01 07:00","2015","03","01","07:00","-15.8","","-18.8","","78","","36","","3","","24.1","","103.19","","","","-18","","Mostly Cloudy"
"2015-03-01 08:00","2015","03","01","08:00","-12.8","","-16.0","","77","","36","","2","","24.1","","103.15","","","","-14","","NA"
"2015-03-01 09:00","2015","03","01","09:00","-10.8","","-15.4","","69","","1","","4","","24.1","","103.03","","","","-13","","NA"
"2015-03-01 10:00","2015","03","01","10:00","-8.1","","-14.8","","59","","11","","10","","48.3","","102.88","","","","-13","","Cloudy"
"2015-03-01 11:00","2015","03","01","11:00","-6.9","","-13.6","","59","","11","","11","","48.3","","102.75","","","","-12","","NA"
"2015-03-01 12:00","2015","03","01","12:00","-6.3","","-13.5","","57","","8","","9","","48.3","","102.61","","","","-11","","NA"
"2015-03-01 13:00","2015","03","01","13:00","-5.4","","-13.1","","55","","7","","11","","48.3","","102.40","","","","-10","","Cloudy"
"2015-03-01 14:00","2015","03","01","14:00","-4.7","","-13.9","","49","","8","","10","","24.1","","102.20","","","","-9","","NA"
"2015-03-01 15:00","2015","03","01","15:00","-4.3","","-14.0","","47","","10","","10","","24.1","","102.07","","","","-8","","NA"
"2015-03-01 16:00","2015","03","01","16:00","-3.6","","-12.9","","49","","11","","5","","24.1","","101.98","","","","-6","","Cloudy"
"2015-03-01 17:00","2015","03","01","17:00","-3.5","","-12.5","","50","","4","","3","","24.1","","101.87","","","","-5","","NA"
"2015-03-01 18:00","2015","03","01","18:00","-3.6","","-11.6","","54","","35","","8","","24.1","","101.78","","","","-7","","NA"
"2015-03-01 19:00","2015","03","01","19:00","-4.2","","-11.5","","57","","32","","9","","19.3","","101.72","","","","-8","","Snow"
"2015-03-01 20:00","2015","03","01","20:00","-5.2","","-10.4","","67","","35","","4","","9.7","","101.64","","","","-7","","Snow"
"2015-03-01 21:00","2015","03","01","21:00","-5.3","","-10.0","","70","","28","","4","","12.9","","101.60","","","","-7","","Snow"
"2015-03-01 22:00","2015","03","01","22:00","-5.6","","-9.4","","75","","22","","7","","12.9","","101.52","","","","-9","","Snow"
"2015-03-01 23:00","2015","03","01","23:00","-6.3","","-9.0","","81","","21","","10","","16.1","","101.43","","","","-11","","Snow"
"2015-03-02 00:00","2015","03","02","00:00","-6.7","","-8.8","","85","","22","","7","","24.1","","101.35","","","","-10","","Snow"
"2015-03-02 01:00","2015","03","02","01:00","-6.3","","-8.3","","86","","20","","8","","24.1","","101.25","","","","-10","","Snow"
"2015-03-02 02:00","2015","03","02","02:00","-6.4","","-7.9","","89","","22","","9","","6.4","","101.23","","","","-11","","Snow"
"2015-03-02 03:00","2015","03","02","03:00","-5.9","","-7.9","","86","","24","","19","","4.8","","101.11","","","","-13","","Snow"
"2015-03-02 04:00","2015","03","02","04:00","-6.1","","-8.1","","86","","25","","17","","16.1","","101.07","","","","-12","","Snow"
"2015-03-02 05:00","2015","03","02","05:00","-6.2","","-8.0","","87","","25","","16","","16.1","","101.07","","","","-12","","Snow"
"2015-03-02 06:00","2015","03","02","06:00","-6.2","","-8.6","","83","","26","","20","","16.1","","101.09","","","","-13","","Snow"
"2015-03-02 07:00","2015","03","02","07:00","-6.6","","-9.5","","80","","25","","18","","16.1","","101.09","","","","-13","","Snow"
"2015-03-02 08:00","2015","03","02","08:00","-6.3","","-10.7","","71","","26","","20","","24.1","","101.15","","","","-13","","NA"
"2015-03-02 09:00","2015","03","02","09:00","-5.9","","-11.7","","64","","26","","27","","24.1","","101.18","","","","-14","","NA"
"2015-03-02 10:00","2015","03","02","10:00","-5.6","","-10.2","","70","","25","","28","","4.8","","101.20","","","","-14","","Snow Showers,Blowing Snow"
"2015-03-02 11:00","2015","03","02","11:00","-5.0","","-9.3","","72","","24","","27","","24.1","","101.15","","","","-13","","Snow Showers,Blowing Snow"
"2015-03-02 12:00","2015","03","02","12:00","-3.9","","-9.0","","68","","25","","32","","16.1","","101.13","","","","-12","","Blowing Snow"
"2015-03-02 13:00","2015","03","02","13:00","-3.2","","-8.9","","65","","25","","35","","24.1","","101.12","","","","-11","","Blowing Snow"
"2015-03-02 14:00","2015","03","02","14:00","-3.0","","-9.5","","61","","26","","36","","19.3","","101.15","","","","-11","","Blowing Snow"
"2015-03-02 15:00","2015","03","02","15:00","-3.4","","-7.9","","71","","27","","37","","24.1","","101.25","","","","-12","","Snow Showers,Blowing Snow"
"2015-03-02 16:00","2015","03","02","16:00","-4.3","","-8.4","","73","","30","","27","","24.1","","101.40","","","","-12","","Snow Showers,Blowing Snow"
"2015-03-02 17:00","2015","03","02","17:00","-5.2","","-11.6","","61","","29","","31","","24.1","","101.58","","","","-13","","Blowing Snow"
"2015-03-02 18:00","2015","03","02","18:00","-5.9","","-13.3","","56","","30","","16","","24.1","","101.77","","","","-12","","NA"
"2015-03-02 19:00","2015","03","02","19:00","-6.5","","-17.2","","43","","29","","20","","24.1","","101.98","","","","-13","","Clear"
"2015-03-02 20:00","2015","03","02","20:00","-8.0","","-17.0","","49","","28","","11","","24.1","","102.06","","","","-13","","NA"
"2015-03-02 21:00","2015","03","02","21:00","-8.9","","-18.0","","48","","29","","12","","24.1","","102.12","","","","-15","","NA"
"2015-03-02 22:00","2015","03","02","22:00","-9.0","","-18.1","","48","","29","","16","","24.1","","102.20","","","","-16","","Clear"
"2015-03-02 23:00","2015","03","02","23:00","-9.0","","-18.4","","47","","30","","7","","24.1","","102.26","","","","-13","","NA"
"2015-03-03 00:00","2015","03","03","00:00","-9.9","","-19.0","","48","","29","","5","","24.1","","102.29","","","","-13","","NA"
"2015-03-03 01:00","2015","03","03","01:00","-11.9","","-20.6","","49","","26","","10","","24.1","","102.33","","","","-18","","Clear"
"2015-03-03 02:00","2015","03","03","02:00","-11.4","","-19.4","","52","","28","","9","","24.1","","102.36","","","","-17","","NA"
"2015-03-03 03:00","2015","03","03","03:00","-12.1","","-19.6","","54","","28","","9","","24.1","","102.36","","","","-17","","NA"
"2015-03-03 04:00","2015","03","03","04:00","-14.2","","-20.6","","59","","29","","4","","24.1","","102.39","","","","-17","","Clear"
"2015-03-03 05:00","2015","03","03","05:00","-15.3","","-21.0","","62","","23","","3","","24.1","","102.44","","","","-17","","NA"
"2015-03-03 06:00","2015","03","03","06:00","-17.4","","-21.0","","74","","27","","4","","24.1","","102.44","","","","-21","","NA"
"2015-03-03 07:00","2015","03","03","07:00","-15.9","","-19.2","","76","","23","","5","","48.3","","102.39","","","","-20","","Clear"
"2015-03-03 08:00","2015","03","03","08:00","-14.9","","-19.2","","70","","22","","8","","48.3","","102.39","","","","-20","","NA"
"2015-03-03 09:00","2015","03","03","09:00","-11.4","","-17.5","","61","","21","","8","","48.3","","102.36","","","","-16","","NA"
"2015-03-03 10:00","2015","03","03","10:00","-9.4","","-16.4","","57","","20","","8","","48.3","","102.28","","","","-14","","Mainly Clear"
"2015-03-03 11:00","2015","03","03","11:00","-6.7","","-16.5","","46","","16","","16","","48.3","","102.16","","","","-13","","NA"
"2015-03-03 12:00","2015","03","03","12:00","-6.4","","-17.6","","41","","14","","15","","48.3","","102.06","","","","-12","","NA"
"2015-03-03 13:00","2015","03","03","13:00","-5.9","","-16.6","","43","","13","","20","","48.3","","101.88","","","","-13","","Cloudy"
"2015-03-03 14:00","2015","03","03","14:00","-5.4","","-15.6","","45","","13","","23","","24.1","","101.62","","","","-13","","NA"
"2015-03-03 15:00","2015","03","03","15:00","-5.3","","-15.5","","45","","12","","26","","24.1","","101.40","","","","-13","","NA"
"2015-03-03 16:00","2015","03","03","16:00","-4.8","","-14.8","","46","","13","","23","","24.1","","101.19","","","","-12","","Cloudy"
"2015-03-03 17:00","2015","03","03","17:00","-4.8","","-14.2","","48","","12","","23","","24.1","","100.90","","","","-12","","Snow"
"2015-03-03 18:00","2015","03","03","18:00","-5.1","","-11.7","","60","","16","","36","","2.4","","100.72","","","","-14","","Snow"
"2015-03-03 19:00","2015","03","03","19:00","-5.9","","-7.9","","86","","14","","28","","1.2","","100.43","","","","-14","","Snow,Blowing Snow"
"2015-03-03 20:00","2015","03","03","20:00","-5.7","","-8.0","","84","","14","","26","","2.0","","100.20","","","","-13","","Snow,Blowing Snow"
"2015-03-03 21:00","2015","03","03","21:00","-5.2","","-7.2","","86","","15","","28","","1.6","","99.98","","","","-13","","Snow,Blowing Snow"
"2015-03-03 22:00","2015","03","03","22:00","-5.0","","-7.0","","86","","14","","28","","2.4","","99.78","","","","-13","","Snow,Blowing Snow"
"2015-03-03 23:00","2015","03","03","23:00","-4.7","","-6.4","","88","","15","","28","","4.0","","99.59","","","","-12","","Snow,Blowing Snow"
"2015-03-04 00:00","2015","03","04","00:00","-4.1","","-5.4","","91","","17","","14","","3.2","","99.59","","","","-9","","Snow"
"2015-03-04 01:00","2015","03","04","01:00","-3.7","","-4.8","","92","","19","","12","","3.2","","99.57","","","","-8","","Freezing Drizzle,Snow"
"2015-03-04 02:00","2015","03","04","02:00","-3.7","","-4.7","","93","","22","","16","","6.4","","99.58","","","","-9","","Freezing Drizzle,Snow"
"2015-03-04 03:00","2015","03","04","03:00","-3.3","","-4.6","","91","","24","","21","","8.1","","99.63","","","","-10","","Freezing Drizzle,Snow"
"2015-03-04 04:00","2015","03","04","04:00","-2.3","","-4.6","","84","","25","","25","","12.9","","99.68","","","","-9","","Cloudy"
"2015-03-04 05:00","2015","03","04","05:00","-2.5","","-6.3","","75","","26","","29","","24.1","","99.85","","","","-10","","Blowing Snow"
"2015-03-04 06:00","2015","03","04","06:00","-3.0","","-6.8","","75","","26","","35","","24.1","","99.94","","","","-11","","Blowing Snow"
"2015-03-04 07:00","2015","03","04","07:00","-3.2","","-7.0","","75","","26","","18","","24.1","","99.98","","","","-9","","Mostly Cloudy"
"2015-03-04 08:00","2015","03","04","08:00","-2.8","","-6.0","","79","","26","","18","","24.1","","100.08","","","","-8","","NA"
"2015-03-04 09:00","2015","03","04","09:00","-1.3","","-4.5","","79","","27","","28","","24.1","","100.15","","","","-8","","Snow"
"2015-03-04 10:00","2015","03","04","10:00","-0.6","","-5.8","","68","","24","","39","","19.3","","100.19","","","","-8","","Cloudy"
