"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-01-01 00:00","2016","01","01","00:00","-1.4","","-4.9","","77","","26","","22","","24.1","","100.92","","","","-7","","NA"
"2016-01-01 01:00","2016","01","01","01:00","-1.4","","-4.9","","77","","26","","25","","24.1","","100.92","","","","-8","","Mostly Cloudy"
"2016-01-01 02:00","2016","01","01","02:00","-1.6","","-5.3","","76","","27","","20","","24.1","","100.91","","","","-7","","NA"
"2016-01-01 03:00","2016","01","01","03:00","-1.9","","-5.6","","76","","27","","19","","24.1","","100.93","","","","-7","","Snow"
"2016-01-01 04:00","2016","01","01","04:00","-2.4","","-5.4","","80","","27","","17","","9.7","","100.88","","","","-8","","Snow"
"2016-01-01 05:00","2016","01","01","05:00","-2.9","","-4.8","","87","","28","","13","","4.8","","100.87","","","","-8","","Snow"
"2016-01-01 06:00","2016","01","01","06:00","-3.6","","-5.3","","88","","26","","8","","9.7","","100.85","","","","-7","","Snow"
"2016-01-01 07:00","2016","01","01","07:00","-3.4","","-5.0","","89","","36","","3","","16.1","","100.81","","","","-5","","Snow"
"2016-01-01 08:00","2016","01","01","08:00","-2.9","","-4.5","","89","","22","","7","","24.1","","100.81","","","","-6","","Snow"
"2016-01-01 09:00","2016","01","01","09:00","-2.2","","-3.6","","90","","21","","16","","24.1","","100.77","","","","-7","","Snow"
"2016-01-01 10:00","2016","01","01","10:00","-1.1","","-2.5","","90","","21","","18","","6.4","","100.74","","","","-6","","Snow"
"2016-01-01 11:00","2016","01","01","11:00","-0.2","","-2.4","","85","","24","","30","","6.4","","100.66","","","","-7","","Snow"
"2016-01-01 12:00","2016","01","01","12:00","-0.3","","-2.4","","86","","24","","28","","2.0","","100.59","","","","-7","","Snow"
"2016-01-01 13:00","2016","01","01","13:00","-0.2","","-2.4","","85","","24","","28","","2.4","","100.53","","","","-7","","Snow"
"2016-01-01 14:00","2016","01","01","14:00","-0.2","","-2.4","","85","","24","","28","","16.1","","100.50","","","","-7","","Snow"
"2016-01-01 15:00","2016","01","01","15:00","-0.1","","-3.1","","80","","24","","23","","8.1","","100.48","","","","-6","","Snow"
"2016-01-01 16:00","2016","01","01","16:00","-0.6","","-3.1","","83","","24","","26","","19.3","","100.48","","","","-7","","Snow"
"2016-01-01 17:00","2016","01","01","17:00","-0.6","","-4.0","","78","","25","","28","","16.1","","100.49","","","","-7","","Snow"
"2016-01-01 18:00","2016","01","01","18:00","-0.9","","-4.4","","77","","24","","25","","16.1","","100.51","","","","-7","","Snow"
"2016-01-01 19:00","2016","01","01","19:00","-1.5","","-4.0","","83","","25","","27","","16.1","","100.56","","","","-8","","Snow"
"2016-01-01 20:00","2016","01","01","20:00","-1.3","","-4.7","","78","","24","","30","","24.1","","100.56","","","","-8","","Snow"
"2016-01-01 21:00","2016","01","01","21:00","-1.5","","-5.2","","76","","24","","25","","24.1","","100.54","","","","-8","","Snow Showers"
"2016-01-01 22:00","2016","01","01","22:00","-1.6","","-4.9","","78","","25","","26","","24.1","","100.57","","","","-8","","Mostly Cloudy"
"2016-01-01 23:00","2016","01","01","23:00","-1.6","","-5.3","","76","","26","","29","","24.1","","100.58","","","","-8","","NA"
"2016-01-02 00:00","2016","01","02","00:00","-2.4","","-6.8","","72","","27","","40","","24.1","","100.60","","","","-11","","Blowing Snow"
"2016-01-02 01:00","2016","01","02","01:00","-3.1","","-7.6","","71","","27","","28","","24.1","","100.67","","","","-10","","Blowing Snow"
"2016-01-02 02:00","2016","01","02","02:00","-3.5","","-6.6","","79","","26","","24","","24.1","","100.70","","","","-10","","NA"
"2016-01-02 03:00","2016","01","02","03:00","-4.0","","-6.8","","81","","25","","23","","24.1","","100.68","","","","-11","","NA"
"2016-01-02 04:00","2016","01","02","04:00","-4.2","","-7.2","","80","","24","","26","","24.1","","100.64","","","","-11","","Clear"
"2016-01-02 05:00","2016","01","02","05:00","-4.4","","-7.5","","79","","25","","31","","24.1","","100.67","","","","-12","","NA"
"2016-01-02 06:00","2016","01","02","06:00","-4.0","","-7.5","","77","","23","","30","","24.1","","100.68","","","","-12","","Blowing Snow"
"2016-01-02 07:00","2016","01","02","07:00","-3.4","","-7.6","","73","","25","","32","","24.1","","100.68","","","","-11","","Blowing Snow"
"2016-01-02 08:00","2016","01","02","08:00","-3.1","","-7.1","","74","","25","","28","","24.1","","100.70","","","","-10","","NA"
"2016-01-02 09:00","2016","01","02","09:00","-2.0","","-5.5","","77","","25","","27","","24.1","","100.71","","","","-9","","NA"
"2016-01-02 10:00","2016","01","02","10:00","-1.8","","-5.3","","77","","24","","26","","24.1","","100.75","","","","-8","","Snow Showers"
"2016-01-02 11:00","2016","01","02","11:00","-1.4","","-5.1","","76","","24","","27","","24.1","","100.69","","","","-8","","Snow"
"2016-01-02 12:00","2016","01","02","12:00","-0.9","","-5.1","","73","","23","","34","","24.1","","100.53","","","","-8","","Blowing Snow"
"2016-01-02 13:00","2016","01","02","13:00","-0.1","","-5.7","","66","","23","","30","","24.1","","100.46","","","","-7","","Mostly Cloudy"
"2016-01-02 14:00","2016","01","02","14:00","-0.4","","-5.6","","68","","24","","30","","24.1","","100.41","","","","-7","","Snow"
"2016-01-02 15:00","2016","01","02","15:00","-0.3","","-5.1","","70","","25","","27","","24.1","","100.43","","","","-7","","Snow"
"2016-01-02 16:00","2016","01","02","16:00","-0.5","","-4.8","","73","","24","","37","","24.1","","100.42","","","","-8","","Snow,Blowing Snow"
"2016-01-02 17:00","2016","01","02","17:00","-0.4","","-4.5","","74","","24","","22","","24.1","","100.40","","","","-6","","Snow,Blowing Snow"
"2016-01-02 18:00","2016","01","02","18:00","-0.1","","-4.2","","74","","24","","23","","24.1","","100.46","","","","-6","","Snow"
"2016-01-02 19:00","2016","01","02","19:00","0.0","","-4.1","","74","","23","","26","","24.1","","100.40","","","","-6","","Snow"
"2016-01-02 20:00","2016","01","02","20:00","0.1","","-3.6","","76","","22","","25","","24.1","","100.34","","","","","","Snow"
"2016-01-02 21:00","2016","01","02","21:00","0.3","","-4.4","","71","","24","","28","","24.1","","100.30","","","","","","Blowing Snow"
"2016-01-02 22:00","2016","01","02","22:00","0.2","","-4.6","","70","","23","","33","","24.1","","100.26","","","","","","Blowing Snow"
"2016-01-02 23:00","2016","01","02","23:00","0.1","","-4.4","","72","","23","","34","","24.1","","100.23","","","","","","Snow,Blowing Snow"
"2016-01-03 00:00","2016","01","03","00:00","-1.2","","-2.5","","91","","22","","23","","3.2","","100.17","","","","-7","","Snow"
"2016-01-03 01:00","2016","01","03","01:00","-1.2","","-2.2","","93","","21","","19","","6.4","","100.09","","","","-7","","Snow"
"2016-01-03 02:00","2016","01","03","02:00","-0.9","","-2.0","","92","","18","","14","","4.8","","100.05","","","","-5","","Snow"
"2016-01-03 03:00","2016","01","03","03:00","-0.5","","-1.5","","93","","21","","17","","4.8","","100.02","","","","-5","","Freezing Drizzle,Snow"
"2016-01-03 04:00","2016","01","03","04:00","-0.4","","-1.4","","93","","22","","18","","3.2","","99.95","","","","-5","","Snow"
