"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2014-01-16","2014","01","16","","-0.5","","-5.1","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"2014-01-17","2014","01","17","","0.6","","-5.2","","-2.3","","20.3","","0.0","","0.0","","0.6","","0.6","","6","","","","<31",""
"2014-01-18","2014","01","18","","2.4","","-7.0","","-2.3","","20.3","","0.0","","0.0","","0.2","","0.2","","6","","","","<31",""
"2014-01-19","2014","01","19","","-2.2","","-6.4","","-4.3","","22.3","","0.0","","0.0","","1.4","","1.4","","6","","24","","70",""
"2014-01-20","2014","01","20","","-6.4","","-20.7","","-13.6","","31.6","","0.0","","","M","1.6","","1.2","","7","","30","","37",""
"2014-01-21","2014","01","21","","-19.1","","-23.8","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"2014-01-22","2014","01","22","","-17.6","","-25.4","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"2014-01-23","2014","01","23","","-17.5","","-23.2","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","7","","24","","39",""
"2014-01-24","2014","01","24","","-9.7","","-23.8","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","6","","17","","46",""
"2014-01-25","2014","01","25","","-5.3","","-15.5","","-10.4","","28.4","","0.0","","0.0","","2.0","","2.0","","6","","26","","72",""
"2014-01-26","2014","01","26","","-13.8","","-21.5","","-17.7","","35.7","","0.0","","0.0","","0.4","","0.4","","6","","26","","59",""
"2014-01-27","2014","01","27","","-6.4","","-17.9","","-12.2","","30.2","","0.0","","0.4","","5.2","","5.6","","7","","25","","83",""
"2014-01-28","2014","01","28","","-10.8","","-19.9","","-15.4","","33.4","","0.0","","0.0","","0.0","T","0.0","T","7","","23","","65",""
"2014-01-29","2014","01","29","","-9.6","","-14.2","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","7","","23","","65",""
"2014-01-30","2014","01","30","","-4.4","","-12.7","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","7","","15","","41",""
"2014-01-31","2014","01","31","","1.3","","-7.1","","-2.9","","20.9","","0.0","","0.0","","0.0","T","0.0","T","7","","20","","82",""
"2014-02-01","2014","02","01","","-1.3","","-10.9","","-6.1","","24.1","","0.0","","0.0","","12.0","","12.0","","7","","","","<31",""
"2014-02-02","2014","02","02","","-1.1","","-7.9","","-4.5","","22.5","","0.0","","0.0","","4.6","","4.6","","17","","27","","32",""
"2014-02-03","2014","02","03","","-6.9","","-15.3","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"2014-02-04","2014","02","04","","-6.1","","-16.8","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"2014-02-05","2014","02","05","","-7.9","","-15.6","","-11.8","","29.8","","0.0","","0.0","","5.4","","5.4","","16","","3","","44",""
"2014-02-06","2014","02","06","","-9.3","","-20.0","","-14.7","","32.7","","0.0","","0.0","","0.4","","0.4","","19","","24","","37",""
"2014-02-07","2014","02","07","","-7.6","","-12.9","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","19","","23","","63",""
"2014-02-08","2014","02","08","","-5.7","","-12.3","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","12","","25","","43",""
"2014-02-09","2014","02","09","","-7.1","","-12.5","","-9.8","","27.8","","0.0","","0.0","","1.4","","1.4","","12","","","","<31",""
"2014-02-10","2014","02","10","","-6.8","","-16.1","","-11.5","","29.5","","0.0","","0.0","","0.4","","0.4","","12","","25","","37",""
"2014-02-11","2014","02","11","","-11.1","","-19.6","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","12","","27","","32",""
"2014-02-12","2014","02","12","","-9.8","","-23.1","","-16.5","","34.5","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"2014-02-13","2014","02","13","","-6.1","","-18.4","","-12.3","","30.3","","0.0","","0.0","","2.0","","1.8","","12","","1","","59",""
"2014-02-14","2014","02","14","","-2.2","","-6.1","","-4.2","","22.2","","0.0","","0.0","","12.4","","12.4","","18","","1","","67",""
"2014-02-15","2014","02","15","","-5.6","","-11.8","","-8.7","","26.7","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"2014-02-16","2014","02","16","","-9.5","","-15.8","","-12.7","","30.7","","0.0","","0.0","","0.0","T","0.0","T","20","","26","","48",""
"2014-02-17","2014","02","17","","-9.9","","-17.4","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","19","","20","","33",""
"2014-02-18","2014","02","18","","-3.4","","-15.6","","-9.5","","27.5","","0.0","","0.0","","2.4","","2.4","","19","","4","","33",""
"2014-02-19","2014","02","19","","1.5","","-5.4","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","20","","12","","39",""
"2014-02-20","2014","02","20","","2.8","","-4.9","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","18","","24","","41",""
"2014-02-21","2014","02","21","","4.2","","-0.6","","1.8","","16.2","","0.0","","19.2","","0.0","T","19.2","","14","","22","","50",""
"2014-02-22","2014","02","22","","6.1","","-1.8","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","5","","23","","82",""
"2014-02-23","2014","02","23","","1.5","","-4.3","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","5","","28","","54",""
"2014-02-24","2014","02","24","","-4.3","","-10.6","","-7.5","","25.5","","0.0","","0.0","","0.2","","0.2","","5","","25","","57",""
"2014-02-25","2014","02","25","","-9.0","","-12.9","","-11.0","","29.0","","0.0","","0.0","","0.0","T","0.0","T","5","","24","","41",""
"2014-02-26","2014","02","26","","-9.7","","-14.8","","-12.3","","30.3","","0.0","","0.0","","1.6","","1.6","","5","","24","","63",""
"2014-02-27","2014","02","27","","-6.9","","-14.8","","-10.9","","28.9","","0.0","","0.0","","0.4","","0.4","","5","","24","","52",""
"2014-02-28","2014","02","28","","-12.1","","-18.2","","-15.2","","33.2","","0.0","","0.0","","0.0","","0.0","","5","","23","","44",""
"2014-03-01","2014","03","01","","-3.4","","-14.2","","-8.8","","26.8","","0.0","","0.0","","2.0","","2.0","","5","","25","","43",""
"2014-03-02","2014","03","02","","-5.5","","-16.6","","-11.1","","29.1","","0.0","","0.0","","0.6","","0.6","","6","","30","","35",""
"2014-03-03","2014","03","03","","-13.0","","-18.1","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","5","","25","","41",""
"2014-03-04","2014","03","04","","-11.0","","-18.5","","-14.8","","32.8","","0.0","","0.0","","1.4","","1.4","","5","","24","","35",""
"2014-03-05","2014","03","05","","-9.0","","-17.6","","-13.3","","31.3","","0.0","","0.0","","0.0","T","0.0","T","6","","5","","33",""
"2014-03-06","2014","03","06","","-8.5","","-19.9","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"2014-03-07","2014","03","07","","0.2","","-18.4","","-9.1","","27.1","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"2014-03-08","2014","03","08","","2.2","","-7.2","","-2.5","","20.5","","0.0","","0.0","","0.8","","0.8","","5","","","","<31",""
"2014-03-09","2014","03","09","","-3.8","","-12.6","","-8.2","","26.2","","0.0","","0.0","","3.0","","3.0","","5","","22","","39",""
"2014-03-10","2014","03","10","","0.7","","-5.4","","-2.4","","20.4","","0.0","","0.0","","4.0","","4.0","","7","","","","<31",""
"2014-03-11","2014","03","11","","5.2","","0.2","","2.7","","15.3","","0.0","","0.0","T","0.0","","0.0","T","10","","28","","48",""
"2014-03-12","2014","03","12","","1.7","","-11.9","","-5.1","","23.1","","0.0","","0.0","","15.4","","15.4","","5","","1","","69",""
"2014-03-13","2014","03","13","","-6.7","","-15.6","","-11.2","","29.2","","0.0","","0.0","","2.2","","2.2","","16","","28","","52",""
"2014-03-14","2014","03","14","","2.1","","-16.7","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","16","","14","","46",""
"2014-03-15","2014","03","15","","4.6","","-8.4","","-1.9","","19.9","","0.0","","0.2","","0.2","","0.4","","8","","24","","50",""
"2014-03-16","2014","03","16","","-8.4","","-14.1","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","5","","24","","54",""
"2014-03-17","2014","03","17","","-6.8","","-16.8","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","5","","24","","37",""
"2014-03-18","2014","03","18","","-2.5","","-13.8","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"2014-03-19","2014","03","19","","3.2","","-9.0","","-2.9","","20.9","","0.0","","1.4","","0.4","","1.8","","5","","16","","52",""
"2014-03-20","2014","03","20","","2.9","","-0.3","","1.3","","16.7","","0.0","","2.4","","0.2","","2.6","","4","","22","","56",""
"2014-03-21","2014","03","21","","2.5","","-3.0","","-0.3","","18.3","","0.0","","0.0","","0.2","","0.2","","2","","26","","56",""
"2014-03-22","2014","03","22","","0.6","","-3.8","","-1.6","","19.6","","0.0","","0.0","","9.6","","9.6","","2","","24","","50",""
"2014-03-23","2014","03","23","","0.0","","-13.6","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","6","","28","","52",""
"2014-03-24","2014","03","24","","-4.7","","-16.5","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","6","","24","","41",""
"2014-03-25","2014","03","25","","-0.9","","-11.7","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","6","","22","","32",""
"2014-03-26","2014","03","26","","-2.4","","-9.8","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","5","","27","","54",""
"2014-03-27","2014","03","27","","-1.8","","-13.1","","-7.5","","25.5","","0.0","","0.0","","0.2","","0.2","","5","","22","","37",""
"2014-03-28","2014","03","28","","4.1","","-2.7","","0.7","","17.3","","0.0","","9.2","","4.2","","15.2","","9","","15","","43",""
"2014-03-29","2014","03","29","","3.2","","0.5","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","3","","3","","63",""
"2014-03-30","2014","03","30","","0.5","","-1.4","","-0.5","","18.5","","0.0","","0.0","","15.2","","15.2","","7","","4","","74",""
"2014-03-31","2014","03","31","","5.7","","-1.8","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","12","","1","","35",""
"2014-04-01","2014","04","01","","4.4","","-3.5","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","9","","5","","35",""
"2014-04-02","2014","04","02","","4.8","","1.2","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","5","","22","","54",""
"2014-04-03","2014","04","03","","2.9","","-2.2","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","2","","33","","35",""
"2014-04-04","2014","04","04","","7.0","","-3.4","","1.8","","16.2","","0.0","","16.8","","0.0","","16.8","","1","","15","","59",""
"2014-04-05","2014","04","05","","4.7","","0.4","","2.6","","15.4","","0.0","","1.2","","0.0","T","1.2","","0","","24","","69",""
"2014-04-06","2014","04","06","","6.6","","-1.2","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","0","","28","","54",""
"2014-04-07","2014","04","07","","13.0","","-0.1","","6.5","","11.5","","0.0","","6.4","","0.0","","6.4","","0","","16","","52",""
"2014-04-08","2014","04","08","","5.2","","2.6","","3.9","","14.1","","0.0","","22.6","","0.0","","22.6","","","","5","","44",""
"2014-04-09","2014","04","09","","4.8","","-0.9","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","26","","50",""
"2014-04-10","2014","04","10","","16.2","","-1.6","","7.3","","10.7","","0.0","","4.0","","0.0","","4.0","","","","26","","46",""
"2014-04-11","2014","04","11","","11.8","","2.9","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","26","","44",""
"2014-04-12","2014","04","12","","14.3","","1.5","","7.9","","10.1","","0.0","","0.0","T","0.0","","0.0","T","","","27","","48",""
"2014-04-13","2014","04","13","","11.7","","2.6","","7.2","","10.8","","0.0","","8.2","","0.0","","8.2","","","","1","","57",""
"2014-04-14","2014","04","14","","24.5","","2.2","","13.4","","4.6","","0.0","","9.0","","0.0","","9.0","","","","30","","57",""
"2014-04-15","2014","04","15","","16.2","","-5.1","","5.6","","12.4","","0.0","","8.6","","0.4","","9.0","","0","","26","","72",""
"2014-04-16","2014","04","16","","0.6","","-7.3","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","0","","29","","61",""
"2014-04-17","2014","04","17","","7.7","","-2.9","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","7","","35",""
"2014-04-18","2014","04","18","","10.8","","1.7","","6.3","","11.7","","0.0","","0.0","T","0.0","","0.0","T","","","13","","37",""
"2014-04-19","2014","04","19","","10.6","","-0.5","","5.1","","12.9","","0.0","","0.4","","0.0","","0.4","","","","29","","41",""
"2014-04-20","2014","04","20","","14.1","","-2.6","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-04-21","2014","04","21","","19.2","","7.4","","13.3","","4.7","","0.0","","1.2","","0.0","","1.2","","","","22","","39",""
"2014-04-22","2014","04","22","","12.7","","7.0","","9.9","","8.1","","0.0","","10.4","","0.0","","10.4","","","","","","<31",""
"2014-04-23","2014","04","23","","11.8","","3.6","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","30","","52",""
"2014-04-24","2014","04","24","","13.2","","1.4","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","34","","48",""
"2014-04-25","2014","04","25","","11.9","","-0.3","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","4","","43",""
"2014-04-26","2014","04","26","","8.4","","2.8","","5.6","","12.4","","0.0","","11.4","","0.0","","11.4","","","","35","","37",""
"2014-04-27","2014","04","27","","10.4","","2.3","","6.4","","11.6","","0.0","","2.0","","0.0","","2.0","","","","2","","43",""
"2014-04-28","2014","04","28","","12.3","","1.8","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","4","","50",""
"2014-04-29","2014","04","29","","16.5","","5.7","","11.1","","6.9","","0.0","","2.8","","0.0","","2.8","","","","8","","48",""
"2014-04-30","2014","04","30","","10.6","","5.1","","7.9","","10.1","","0.0","","30.8","","0.0","","30.8","","","","11","","46",""
"2014-05-01","2014","05","01","","16.1","","6.1","","11.1","","6.9","","0.0","","8.2","","0.0","","8.2","","","","23","","57",""
"2014-05-02","2014","05","02","","13.0","","8.1","","10.6","","7.4","","0.0","","0.6","","0.0","","0.6","","","","22","","50",""
"2014-05-03","2014","05","03","","16.3","","7.9","","12.1","","5.9","","0.0","","0.8","","0.0","","0.8","","","","20","","48",""
"2014-05-04","2014","05","04","","12.0","","7.3","","9.7","","8.3","","0.0","","19.4","","0.0","","19.4","","","","22","","37",""
"2014-05-05","2014","05","05","","13.4","","6.3","","9.9","","8.1","","0.0","","0.0","T","0.0","","0.0","T","","","25","","37",""
"2014-05-06","2014","05","06","","15.0","","4.2","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","28","","54",""
"2014-05-07","2014","05","07","","15.8","","3.2","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","34","","32",""
"2014-05-08","2014","05","08","","16.8","","5.2","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","3","","33",""
"2014-05-09","2014","05","09","","20.8","","8.8","","14.8","","3.2","","0.0","","4.2","","0.0","","4.2","","","","13","","50",""
"2014-05-10","2014","05","10","","23.8","","11.9","","17.9","","0.1","","0.0","","4.4","","0.0","","4.4","","","","23","","67",""
"2014-05-11","2014","05","11","","21.9","","11.4","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","23","","63",""
"2014-05-12","2014","05","12","","22.4","","9.1","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","4","","44",""
"2014-05-13","2014","05","13","","18.4","","8.3","","13.4","","4.6","","0.0","","1.4","","0.0","","1.4","","","","3","","41",""
"2014-05-14","2014","05","14","","24.9","","13.6","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2014-05-15","2014","05","15","","28.2","","17.5","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","15","","65",""
"2014-05-16","2014","05","16","","22.2","","10.3","","16.3","","1.7","","0.0","","29.8","","0.0","","29.8","","","","13","","50",""
"2014-05-17","2014","05","17","","15.4","","8.3","","11.9","","6.1","","0.0","","10.8","","0.0","","10.8","","","","22","","46",""
"2014-05-18","2014","05","18","","16.6","","6.3","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","26","","44",""
"2014-05-19","2014","05","19","","20.2","","9.2","","14.7","","3.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2014-05-20","2014","05","20","","22.8","","8.7","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","20","","39",""
"2014-05-21","2014","05","21","","23.8","","10.4","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","5","","32",""
"2014-05-22","2014","05","22","","19.0","","12.9","","16.0","","2.0","","0.0","","1.0","","0.0","","1.0","","","","11","","35",""
"2014-05-23","2014","05","23","","20.8","","10.8","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","8","","43",""
"2014-05-24","2014","05","24","","21.4","","11.4","","16.4","","1.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"2014-05-25","2014","05","25","","25.2","","9.4","","17.3","","0.7","","0.0","","4.6","","0.0","","4.6","","","","28","","65",""
"2014-05-26","2014","05","26","","22.8","","16.3","","19.6","","0.0","","1.6","","3.6","","0.0","","3.6","","","","27","","52",""
"2014-05-27","2014","05","27","","16.9","","8.6","","12.8","","5.2","","0.0","","4.2","","0.0","","4.2","","","","2","","46",""
"2014-05-28","2014","05","28","","16.1","","8.1","","12.1","","5.9","","0.0","","0.6","","0.0","","0.6","","","","3","","44",""
"2014-05-29","2014","05","29","","20.5","","6.1","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-05-30","2014","05","30","","22.6","","12.0","","17.3","","0.7","","0.0","","2.0","","0.0","","2.0","","","","4","","43",""
"2014-05-31","2014","05","31","","20.2","","9.1","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","3","","32",""
"2014-06-01","2014","06","01","","25.2","","9.7","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","19","","32",""
"2014-06-02","2014","06","02","","30.4","","15.7","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","","","22","","37",""
"2014-06-03","2014","06","03","","28.1","","19.1","","23.6","","0.0","","5.6","","22.0","","0.0","","22.0","","","","28","","65",""
"2014-06-04","2014","06","04","","21.3","","14.0","","17.7","","0.3","","0.0","","0.2","","0.0","","0.2","","","","27","","43",""
"2014-06-05","2014","06","05","","17.0","","13.4","","15.2","","2.8","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"2014-06-06","2014","06","06","","23.0","","12.9","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","","","27","","44",""
"2014-06-07","2014","06","07","","27.5","","13.3","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","24","","35",""
"2014-06-08","2014","06","08","","28.0","","14.6","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-09","2014","06","09","","27.9","","19.2","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","2","","35",""
"2014-06-10","2014","06","10","","24.6","","15.8","","20.2","","0.0","","2.2","","0.4","","0.0","","0.4","","","","4","","39",""
"2014-06-11","2014","06","11","","24.1","","13.1","","18.6","","0.0","","0.6","","10.4","","0.0","","10.4","","","","14","","48",""
"2014-06-12","2014","06","12","","17.9","","12.9","","15.4","","2.6","","0.0","","26.2","","0.0","","26.2","","","","15","","50",""
"2014-06-13","2014","06","13","","19.9","","16.8","","18.4","","0.0","","0.4","","41.4","","0.0","","41.4","","","","15","","48",""
"2014-06-14","2014","06","14","","19.8","","14.6","","17.2","","0.8","","0.0","","1.4","","0.0","","1.4","","","","24","","46",""
"2014-06-15","2014","06","15","","23.6","","13.6","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","33","","46",""
"2014-06-16","2014","06","16","","24.8","","11.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-17","2014","06","17","","27.2","","14.0","","20.6","","0.0","","2.6","","23.4","","0.0","","23.4","","","","3","","50",""
"2014-06-18","2014","06","18","","25.7","","16.6","","21.2","","0.0","","3.2","","2.0","","0.0","","2.0","","","","27","","46",""
"2014-06-19","2014","06","19","","24.6","","14.6","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","32","","43",""
"2014-06-20","2014","06","20","","21.7","","12.1","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","30","","43",""
"2014-06-21","2014","06","21","","22.1","","10.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"2014-06-22","2014","06","22","","23.8","","11.5","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-23","2014","06","23","","26.8","","13.4","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-24","2014","06","24","","21.9","","19.2","","20.6","","0.0","","2.6","","40.0","","0.0","","40.0","","","","31","","32",""
"2014-06-25","2014","06","25","","24.0","","18.2","","21.1","","0.0","","3.1","","0.2","","0.0","","0.2","","","","3","","35",""
"2014-06-26","2014","06","26","","26.3","","17.0","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","3","","41",""
"2014-06-27","2014","06","27","","28.4","","15.0","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-28","2014","06","28","","29.2","","16.3","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","","","<31",""
"2014-06-29","2014","06","29","","30.7","","19.1","","24.9","","0.0","","6.9","","0.0","","0.0","","0.0","","","","14","","33",""
"2014-06-30","2014","06","30","","29.7","","22.8","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","","","25","","37",""
"2014-07-01","2014","07","01","","33.2","","21.6","","27.4","","0.0","","9.4","","0.0","","0.0","","0.0","","","","23","","50",""
"2014-07-02","2014","07","02","","29.8","","21.2","","25.5","","0.0","","7.5","","0.0","T","0.0","","0.0","T","","","26","","50",""
"2014-07-03","2014","07","03","","24.4","","18.9","","21.7","","0.0","","3.7","","0.6","","0.0","","0.6","","","","","","<31",""
"2014-07-04","2014","07","04","","23.4","","16.0","","19.7","","0.0","","1.7","","3.2","","0.0","","3.2","","","","","","<31",""
"2014-07-05","2014","07","05","","27.7","","14.5","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","26","","61",""
"2014-07-06","2014","07","06","","27.4","","18.7","","23.1","","0.0","","5.1","","0.0","T","0.0","","0.0","T","","","23","","57",""
"2014-07-07","2014","07","07","","23.4","","19.5","","21.5","","0.0","","3.5","","10.0","","0.0","","10.0","","","","22","","37",""
"2014-07-08","2014","07","08","","30.6","","19.0","","24.8","","0.0","","6.8","","7.0","","0.0","","7.0","","","","19","","82",""
"2014-07-09","2014","07","09","","23.5","","17.7","","20.6","","0.0","","2.6","","0.0","T","0.0","","0.0","T","","","23","","63",""
"2014-07-10","2014","07","10","","23.1","","14.3","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","26","","41",""
